global_step,epoch,batch,samples_seen,batch_size,train_loss,state_loss,control_loss,lr,elapsed_sec
1578,11,38,200754,128,1.444917917251587,1.444917917251587,1.1491544246673584,0.001,34.454720973968506
1579,11,39,200882,128,1.4871200323104858,1.4871200323104858,1.4425290822982788,0.001,34.47241234779358
1580,11,40,201010,128,0.8435310125350952,0.8435310125350952,1.0679103136062622,0.001,34.490416526794434
1581,11,41,201138,128,0.8536379933357239,0.8536379933357239,1.0025405883789062,0.001,34.50815510749817
1582,11,42,201266,128,0.9677184820175171,0.9677184820175171,1.0595488548278809,0.001,34.52586078643799
1583,11,43,201394,128,0.8360918760299683,0.8360918760299683,0.9914268255233765,0.001,34.54355502128601
1584,11,44,201522,128,0.9118947982788086,0.9118947982788086,0.6832256317138672,0.001,34.561872720718384
1585,11,45,201650,128,1.0955085754394531,1.0955085754394531,1.2119139432907104,0.001,34.580098390579224
1586,11,46,201778,128,1.5539613962173462,1.5539613962173462,1.176484227180481,0.001,34.59798574447632
1587,11,47,201906,128,1.6795943975448608,1.6795943975448608,0.8865423798561096,0.001,34.61597204208374
1588,11,48,202034,128,0.9637596607208252,0.9637596607208252,0.8254274725914001,0.001,34.63388156890869
1589,11,49,202162,128,0.7922379374504089,0.7922379374504089,1.3706966638565063,0.001,34.65174388885498
1590,11,50,202290,128,0.9836922883987427,0.9836922883987427,0.9782183170318604,0.001,34.66940784454346
1591,11,51,202418,128,0.9969722628593445,0.9969722628593445,1.4477208852767944,0.001,34.687044620513916
1592,11,52,202546,128,1.3693629503250122,1.3693629503250122,1.5853521823883057,0.001,34.704877614974976
1593,11,53,202674,128,1.076689600944519,1.076689600944519,0.9315887689590454,0.001,34.7226505279541
1594,11,54,202802,128,1.2833346128463745,1.2833346128463745,1.2290053367614746,0.001,34.740418910980225
1595,11,55,202930,128,0.9467774033546448,0.9467774033546448,0.8006445169448853,0.001,34.758333683013916
1596,11,56,203058,128,1.0175132751464844,1.0175132751464844,0.9324353337287903,0.001,34.77608633041382
1597,11,57,203186,128,0.9532836079597473,0.9532836079597473,1.1849035024642944,0.001,34.79359006881714
1598,11,58,203314,128,1.141646385192871,1.141646385192871,1.0205507278442383,0.001,34.811086654663086
1599,11,59,203442,128,0.9591277837753296,0.9591277837753296,0.9733172059059143,0.001,34.82895874977112
1600,11,60,203570,128,0.9319871068000793,0.9319871068000793,1.7548795938491821,0.001,34.846683979034424
1601,11,61,203698,128,1.0291709899902344,1.0291709899902344,1.1540470123291016,0.001,34.86433506011963
1602,11,62,203826,128,1.1863086223602295,1.1863086223602295,1.45609450340271,0.001,34.88209390640259
1603,11,63,203954,128,0.8945594429969788,0.8945594429969788,0.8707641959190369,0.001,34.900280475616455
1604,11,64,204082,128,0.9832676649093628,0.9832676649093628,0.9710517525672913,0.001,34.918214321136475
1605,11,65,204210,128,0.7184476256370544,0.7184476256370544,1.1728721857070923,0.001,34.9358651638031
1606,11,66,204338,128,1.1241865158081055,1.1241865158081055,1.2224788665771484,0.001,34.95381426811218
1607,11,67,204466,128,0.8551068902015686,0.8551068902015686,0.9031610488891602,0.001,34.971357345581055
1608,11,68,204594,128,0.8172294497489929,0.8172294497489929,1.1812551021575928,0.001,34.98914957046509
1609,11,69,204722,128,1.1056864261627197,1.1056864261627197,1.1060985326766968,0.001,35.006898164749146
1610,11,70,204850,128,1.0954341888427734,1.0954341888427734,0.8130664229393005,0.001,35.025235414505005
1611,11,71,204978,128,0.8356691002845764,0.8356691002845764,0.8967829346656799,0.001,35.042847871780396
1612,11,72,205106,128,1.3842278718948364,1.3842278718948364,0.9097439050674438,0.001,35.06043291091919
1613,11,73,205234,128,0.9735247492790222,0.9735247492790222,1.1668932437896729,0.001,35.07813000679016
1614,11,74,205362,128,0.8232203722000122,0.8232203722000122,1.3799368143081665,0.001,35.09620380401611
1615,11,75,205490,128,1.2035980224609375,1.2035980224609375,0.9712915420532227,0.001,35.11391568183899
1616,11,76,205618,128,0.8648096919059753,0.8648096919059753,0.7120687365531921,0.001,35.131399393081665
1617,11,77,205746,128,1.0945299863815308,1.0945299863815308,0.7575828433036804,0.001,35.14939904212952
1618,11,78,205874,128,1.2177801132202148,1.2177801132202148,1.2057007551193237,0.001,35.16792559623718
1619,11,79,206002,128,0.8782708048820496,0.8782708048820496,1.0266376733779907,0.001,35.1929292678833
1620,11,80,206130,128,0.8556643724441528,0.8556643724441528,1.103135347366333,0.001,35.2101263999939
1621,11,81,206258,128,0.6818230152130127,0.6818230152130127,1.2093205451965332,0.001,35.22797751426697
1622,11,82,206386,128,0.9202731847763062,0.9202731847763062,1.5189738273620605,0.001,35.24576997756958
1623,11,83,206514,128,0.7718777060508728,0.7718777060508728,1.1347278356552124,0.001,35.263145208358765
1624,11,84,206642,128,0.7090580463409424,0.7090580463409424,1.0650490522384644,0.001,35.28061485290527
1625,11,85,206770,128,0.9131579995155334,0.9131579995155334,1.0795021057128906,0.001,35.298892974853516
1626,11,86,206898,128,1.0300142765045166,1.0300142765045166,1.252264380455017,0.001,35.31661915779114
1627,11,87,207026,128,1.2308197021484375,1.2308197021484375,1.0619984865188599,0.001,35.333988189697266
1628,11,88,207154,128,1.5302305221557617,1.5302305221557617,1.3308886289596558,0.001,35.35215973854065
1629,11,89,207282,128,1.031465768814087,1.031465768814087,1.178780198097229,0.001,35.36991310119629
1630,11,90,207410,128,1.1240551471710205,1.1240551471710205,1.3893100023269653,0.001,35.38761496543884
1631,11,91,207538,128,0.8762104511260986,0.8762104511260986,1.294610619544983,0.001,35.40543842315674
1632,11,92,207666,128,1.4970269203186035,1.4970269203186035,1.012927532196045,0.001,35.423617124557495
1633,11,93,207794,128,1.7648491859436035,1.7648491859436035,1.1870185136795044,0.001,35.44146156311035
1634,11,94,207922,128,1.1392618417739868,1.1392618417739868,1.2337291240692139,0.001,35.45918798446655
1635,11,95,208050,128,1.2859089374542236,1.2859089374542236,1.4229393005371094,0.001,35.47703170776367
1636,11,96,208178,128,0.8895949125289917,0.8895949125289917,1.1273295879364014,0.001,35.495173931121826
1637,11,97,208306,128,1.2542288303375244,1.2542288303375244,0.9462647438049316,0.001,35.513309478759766
1638,11,98,208434,128,1.0853052139282227,1.0853052139282227,1.138407588005066,0.001,35.53106188774109
1639,11,99,208562,128,1.2893210649490356,1.2893210649490356,1.2117335796356201,0.001,35.54907417297363
1640,11,100,208690,128,1.1101468801498413,1.1101468801498413,1.2167366743087769,0.001,35.566930532455444
1641,11,101,208818,128,1.1576836109161377,1.1576836109161377,0.7000121474266052,0.001,35.584681034088135
1642,11,102,208946,128,0.7359810471534729,0.7359810471534729,1.3755830526351929,0.001,35.60248398780823
1643,11,103,209074,128,1.121022343635559,1.121022343635559,1.088549256324768,0.001,35.620638608932495
1644,11,104,209202,128,0.8844702243804932,0.8844702243804932,0.9905948042869568,0.001,35.638346672058105
1645,11,105,209330,128,0.9247605204582214,0.9247605204582214,1.8441756963729858,0.001,35.656219720840454
1646,11,106,209458,128,1.100828766822815,1.100828766822815,0.9356674551963806,0.001,35.674079179763794
1647,11,107,209586,128,1.0015201568603516,1.0015201568603516,0.8595530390739441,0.001,35.692591190338135
1648,11,108,209714,128,0.9129266142845154,0.9129266142845154,0.8665004968643188,0.001,35.71043562889099
1649,11,109,209842,128,1.1541374921798706,1.1541374921798706,1.2562974691390991,0.001,35.72808575630188
1650,11,110,209970,128,1.105035424232483,1.105035424232483,1.0187146663665771,0.001,35.745842695236206
1651,11,111,210098,128,1.267738938331604,1.267738938331604,1.0326753854751587,0.001,35.763957262039185
1652,11,112,210226,128,1.005935549736023,1.005935549736023,1.06813383102417,0.001,35.781797647476196
1653,11,113,210354,128,0.7750985622406006,0.7750985622406006,1.2425590753555298,0.001,35.79931664466858
1654,11,114,210482,128,1.2172116041183472,1.2172116041183472,1.3253672122955322,0.001,35.81680393218994
1655,11,115,210610,128,1.1040294170379639,1.1040294170379639,0.9052745699882507,0.001,35.834800720214844
1656,11,116,210738,128,0.8616540431976318,0.8616540431976318,0.7927245497703552,0.001,35.85675644874573
1657,11,117,210866,128,1.0193957090377808,1.0193957090377808,1.0410799980163574,0.001,35.87439584732056
1658,11,118,210994,128,0.7831908464431763,0.7831908464431763,1.0673493146896362,0.001,35.892569065093994
1659,11,119,211122,128,1.131550908088684,1.131550908088684,1.2225149869918823,0.001,35.91035032272339
1660,11,120,211250,128,1.0425163507461548,1.0425163507461548,1.0107089281082153,0.001,35.928162574768066
1661,11,121,211378,128,1.2055814266204834,1.2055814266204834,1.1702516078948975,0.001,35.946105003356934
1662,11,122,211506,128,1.02676522731781,1.02676522731781,0.8468708992004395,0.001,35.96425747871399
1663,11,123,211634,128,1.43221914768219,1.43221914768219,0.9124558568000793,0.001,35.98207950592041
1664,11,124,211762,128,1.106581449508667,1.106581449508667,1.4075121879577637,0.001,35.99970507621765
1665,11,125,211890,128,1.0777380466461182,1.0777380466461182,1.0026576519012451,0.001,36.01749324798584
1666,11,126,212018,128,1.2027041912078857,1.2027041912078857,1.0489546060562134,0.001,36.03503370285034
1667,11,127,212146,128,1.317312479019165,1.317312479019165,0.976154625415802,0.001,36.05336022377014
1668,11,128,212274,128,1.6221271753311157,1.6221271753311157,0.905031144618988,0.001,36.070746660232544
1669,11,129,212402,128,1.5577752590179443,1.5577752590179443,1.278921127319336,0.001,36.08899474143982
1670,11,130,212530,128,1.291084885597229,1.291084885597229,0.9029352068901062,0.001,36.10660481452942
1671,11,131,212658,128,1.0761511325836182,1.0761511325836182,1.2598505020141602,0.001,36.12410926818848
1672,11,132,212786,128,0.833450973033905,0.833450973033905,1.0619584321975708,0.001,36.14161276817322
1673,11,133,212914,128,0.7118898630142212,0.7118898630142212,1.0329387187957764,0.001,36.15974020957947
1674,11,134,213042,128,1.059348702430725,1.059348702430725,1.5038288831710815,0.001,36.177351236343384
1675,11,135,213170,128,0.9710333943367004,0.9710333943367004,0.9299296140670776,0.001,36.194594860076904
1676,11,136,213298,128,0.7774838805198669,0.7774838805198669,1.3789047002792358,0.001,36.21200942993164
1677,11,137,213426,128,0.7731260657310486,0.7731260657310486,1.1779464483261108,0.001,36.2299542427063
1678,11,138,213554,128,0.9316941499710083,0.9316941499710083,1.112515926361084,0.001,36.247623443603516
1679,11,139,213682,128,1.2507790327072144,1.2507790327072144,1.3521509170532227,0.001,36.26541876792908
1680,11,140,213810,128,0.8494091629981995,0.8494091629981995,1.22362220287323,0.001,36.2826714515686
1681,11,141,213938,128,0.9276641607284546,0.9276641607284546,0.8224661350250244,0.001,36.30070781707764
1682,11,142,214066,128,0.9211492538452148,0.9211492538452148,0.9341312646865845,0.001,36.318193674087524
1683,11,143,214194,128,0.9197684526443481,0.9197684526443481,1.2937973737716675,0.001,36.33586049079895
1684,11,144,214322,128,0.9103047251701355,0.9103047251701355,0.7604414224624634,0.001,36.35368537902832
1685,11,145,214450,128,0.7718332409858704,0.7718332409858704,1.1134191751480103,0.001,36.37109041213989
1686,11,146,214578,128,0.7611579895019531,0.7611579895019531,0.7533488869667053,0.001,36.38869595527649
1687,11,147,214706,128,0.8865463137626648,0.8865463137626648,1.0367984771728516,0.001,36.406147480010986
1688,11,148,214834,128,1.155259370803833,1.155259370803833,1.050360083580017,0.001,36.424232721328735
1689,11,149,214962,128,1.0778906345367432,1.0778906345367432,0.890262246131897,0.001,36.44206786155701
1690,11,150,215090,128,1.0573128461837769,1.0573128461837769,1.0472955703735352,0.001,36.459815979003906
1691,11,151,215218,128,1.141867756843567,1.141867756843567,1.0157005786895752,0.001,36.477555990219116
1692,11,152,215346,128,1.2510204315185547,1.2510204315185547,1.0615004301071167,0.001,36.49567365646362
1693,11,153,215474,128,1.23667573928833,1.23667573928833,1.3972349166870117,0.001,36.51312565803528
1694,11,154,215479,5,0.5778104662895203,0.5778104662895203,2.8570077419281006,0.001,36.51594662666321
1695,12,1,215607,128,1.012629508972168,1.012629508972168,1.0239735841751099,0.001,37.19856595993042
1696,12,2,215735,128,1.1856086254119873,1.1856086254119873,0.8564140200614929,0.001,37.21603012084961
1697,12,3,215863,128,1.2532519102096558,1.2532519102096558,0.8854042887687683,0.001,37.233776807785034
1698,12,4,215991,128,1.0412951707839966,1.0412951707839966,1.0174145698547363,0.001,37.251152992248535
1699,12,5,216119,128,0.993101179599762,0.993101179599762,0.9845475554466248,0.001,37.26863646507263
1700,12,6,216247,128,0.9369320273399353,0.9369320273399353,1.1709604263305664,0.001,37.28667187690735
1701,12,7,216375,128,1.3682116270065308,1.3682116270065308,1.5882757902145386,0.001,37.30405116081238
1702,12,8,216503,128,0.8278607130050659,0.8278607130050659,1.1752738952636719,0.001,37.32166504859924
1703,12,9,216631,128,0.913828432559967,0.913828432559967,1.1127002239227295,0.001,37.338496923446655
1704,12,10,216759,128,1.294555902481079,1.294555902481079,1.0799914598464966,0.001,37.356058835983276
1705,12,11,216887,128,1.201088547706604,1.201088547706604,1.0795795917510986,0.001,37.37331771850586
1706,12,12,217015,128,0.9327744841575623,0.9327744841575623,1.2377915382385254,0.001,37.39054250717163
1707,12,13,217143,128,0.7878576517105103,0.7878576517105103,1.4036388397216797,0.001,37.407893896102905
1708,12,14,217271,128,1.2963106632232666,1.2963106632232666,1.1538118124008179,0.001,37.426002740859985
1709,12,15,217399,128,1.0119277238845825,1.0119277238845825,0.9008799195289612,0.001,37.44375705718994
1710,12,16,217527,128,0.8430750370025635,0.8430750370025635,1.2588428258895874,0.001,37.461034536361694
1711,12,17,217655,128,0.8735774159431458,0.8735774159431458,0.7869899868965149,0.001,37.47841954231262
1712,12,18,217783,128,0.8589507341384888,0.8589507341384888,0.8909698724746704,0.001,37.4961199760437
1713,12,19,217911,128,1.0113555192947388,1.0113555192947388,1.3035027980804443,0.001,37.513691663742065
1714,12,20,218039,128,1.1489232778549194,1.1489232778549194,1.0791409015655518,0.001,37.5315899848938
1715,12,21,218167,128,1.230293869972229,1.230293869972229,0.9342392086982727,0.001,37.54923939704895
1716,12,22,218295,128,0.8212645053863525,0.8212645053863525,0.8239095211029053,0.001,37.567275524139404
1717,12,23,218423,128,0.8067603707313538,0.8067603707313538,0.8728719353675842,0.001,37.584802865982056
1718,12,24,218551,128,1.137513279914856,1.137513279914856,1.5510048866271973,0.001,37.602314710617065
1719,12,25,218679,128,1.1263973712921143,1.1263973712921143,0.8885509371757507,0.001,37.619619607925415
1720,12,26,218807,128,1.2413558959960938,1.2413558959960938,1.115110158920288,0.001,37.63741993904114
1721,12,27,218935,128,0.9658868312835693,0.9658868312835693,1.0803302526474,0.001,37.65497660636902
1722,12,28,219063,128,0.9310316443443298,0.9310316443443298,0.9149152040481567,0.001,37.67247986793518
1723,12,29,219191,128,1.0447384119033813,1.0447384119033813,0.9461444616317749,0.001,37.69034218788147
1724,12,30,219319,128,0.8020606637001038,0.8020606637001038,0.9213994741439819,0.001,37.70794987678528
1725,12,31,219447,128,1.0466535091400146,1.0466535091400146,0.9506301283836365,0.001,37.725462436676025
1726,12,32,219575,128,1.0083688497543335,1.0083688497543335,0.8510249257087708,0.001,37.74307823181152
1727,12,33,219703,128,1.4974647760391235,1.4974647760391235,1.2254382371902466,0.001,37.76059341430664
1728,12,34,219831,128,1.206558108329773,1.206558108329773,1.2923935651779175,0.001,37.77804660797119
1729,12,35,219959,128,1.6217169761657715,1.6217169761657715,1.060068964958191,0.001,37.7956018447876
1730,12,36,220087,128,1.3320558071136475,1.3320558071136475,1.654032826423645,0.001,37.81336498260498
1731,12,37,220215,128,1.1980249881744385,1.1980249881744385,0.9272717237472534,0.001,37.83128905296326
1732,12,38,220343,128,0.8518273830413818,0.8518273830413818,1.7140084505081177,0.001,37.84899640083313
1733,12,39,220471,128,0.7911232113838196,0.7911232113838196,0.9409247040748596,0.001,37.86662578582764
1734,12,40,220599,128,0.8732152581214905,0.8732152581214905,0.9601828455924988,0.001,37.884063720703125
1735,12,41,220727,128,0.9417392611503601,0.9417392611503601,1.0579200983047485,0.001,37.90228033065796
1736,12,42,220855,128,0.9430986046791077,0.9430986046791077,1.2771583795547485,0.001,37.91961932182312
1737,12,43,220983,128,1.1117209196090698,1.1117209196090698,0.9073665738105774,0.001,37.937384843826294
1738,12,44,221111,128,0.9489126205444336,0.9489126205444336,1.2865911722183228,0.001,37.955037117004395
1739,12,45,221239,128,1.1136295795440674,1.1136295795440674,1.194568157196045,0.001,37.97251272201538
1740,12,46,221367,128,1.1878341436386108,1.1878341436386108,1.993937373161316,0.001,37.99003219604492
1741,12,47,221495,128,0.8131322860717773,0.8131322860717773,0.9909936785697937,0.001,38.00770425796509
1742,12,48,221623,128,0.8530190587043762,0.8530190587043762,1.151810884475708,0.001,38.02533173561096
1743,12,49,221751,128,1.1423120498657227,1.1423120498657227,0.8561867475509644,0.001,38.04277729988098
1744,12,50,221879,128,0.9772648215293884,0.9772648215293884,1.2365505695343018,0.001,38.060524702072144
1745,12,51,222007,128,0.7022191286087036,0.7022191286087036,0.8979644775390625,0.001,38.07791233062744
1746,12,52,222135,128,0.6837025284767151,0.6837025284767151,1.1267564296722412,0.001,38.09594750404358
1747,12,53,222263,128,0.9253613352775574,0.9253613352775574,1.0683479309082031,0.001,38.11354207992554
1748,12,54,222391,128,1.2790570259094238,1.2790570259094238,0.7731171250343323,0.001,38.13099265098572
1749,12,55,222519,128,0.9420066475868225,0.9420066475868225,1.1432182788848877,0.001,38.148557901382446
1750,12,56,222647,128,1.0136927366256714,1.0136927366256714,1.1079816818237305,0.001,38.16642236709595
1751,12,57,222775,128,1.0639828443527222,1.0639828443527222,1.484627604484558,0.001,38.18400979042053
1752,12,58,222903,128,1.126529335975647,1.126529335975647,1.1294633150100708,0.001,38.20150399208069
1753,12,59,223031,128,0.9325643181800842,0.9325643181800842,1.1887261867523193,0.001,38.219146728515625
1754,12,60,223159,128,0.9775824546813965,0.9775824546813965,1.0997501611709595,0.001,38.237231969833374
1755,12,61,223287,128,0.6136478781700134,0.6136478781700134,0.8989421725273132,0.001,38.25511884689331
1756,12,62,223415,128,0.678190290927887,0.678190290927887,1.0981982946395874,0.001,38.272762298583984
1757,12,63,223543,128,0.9818369746208191,0.9818369746208191,1.310167670249939,0.001,38.29051756858826
1758,12,64,223671,128,0.8723158836364746,0.8723158836364746,1.372902512550354,0.001,38.30816602706909
1759,12,65,223799,128,0.8514329195022583,0.8514329195022583,0.8004390597343445,0.001,38.32540202140808
1760,12,66,223927,128,1.1655964851379395,1.1655964851379395,1.0088145732879639,0.001,38.3428099155426
1761,12,67,224055,128,1.0838884115219116,1.0838884115219116,1.1601084470748901,0.001,38.3609414100647
1762,12,68,224183,128,1.4327623844146729,1.4327623844146729,1.1054421663284302,0.001,38.37869119644165
1763,12,69,224311,128,1.2012971639633179,1.2012971639633179,0.9953119158744812,0.001,38.39651584625244
1764,12,70,224439,128,0.9218311905860901,0.9218311905860901,0.8310827016830444,0.001,38.414007902145386
1765,12,71,224567,128,1.175117015838623,1.175117015838623,1.1834434270858765,0.001,38.43209433555603
1766,12,72,224695,128,0.9972831010818481,0.9972831010818481,0.7478280663490295,0.001,38.449918031692505
1767,12,73,224823,128,0.9224759340286255,0.9224759340286255,0.8091715574264526,0.001,38.46780061721802
1768,12,74,224951,128,0.7558057904243469,0.7558057904243469,0.9919580221176147,0.001,38.48527002334595
1769,12,75,225079,128,0.9791623950004578,0.9791623950004578,0.9799267649650574,0.001,38.5032160282135
1770,12,76,225207,128,0.9654733538627625,0.9654733538627625,1.0759738683700562,0.001,38.521233558654785
1771,12,77,225335,128,0.9121729135513306,0.9121729135513306,0.9696669578552246,0.001,38.538585901260376
1772,12,78,225463,128,0.8172684907913208,0.8172684907913208,1.2730168104171753,0.001,38.55604958534241
1773,12,79,225591,128,0.5901029109954834,0.5901029109954834,0.8684847354888916,0.001,38.57394337654114
1774,12,80,225719,128,0.967070460319519,0.967070460319519,1.0744190216064453,0.001,38.59161305427551
1775,12,81,225847,128,1.221521258354187,1.221521258354187,1.5107121467590332,0.001,38.60924768447876
1776,12,82,225975,128,1.2909280061721802,1.2909280061721802,1.2415518760681152,0.001,38.62730050086975
1777,12,83,226103,128,0.990156888961792,0.990156888961792,1.2715824842453003,0.001,38.64525485038757
1778,12,84,226231,128,1.0144257545471191,1.0144257545471191,0.7961232662200928,0.001,38.663182497024536
1779,12,85,226359,128,1.2238147258758545,1.2238147258758545,1.16371488571167,0.001,38.681209087371826
1780,12,86,226487,128,1.1714335680007935,1.1714335680007935,1.0803585052490234,0.001,38.69941973686218
1781,12,87,226615,128,0.9592309594154358,0.9592309594154358,0.885542631149292,0.001,38.71758985519409
1782,12,88,226743,128,0.8070704340934753,0.8070704340934753,0.984370231628418,0.001,38.7352774143219
1783,12,89,226871,128,1.1314473152160645,1.1314473152160645,1.0769187211990356,0.001,38.753185987472534
1784,12,90,226999,128,0.9780158996582031,0.9780158996582031,0.9776837229728699,0.001,38.77126693725586
1785,12,91,227127,128,0.9541003704071045,0.9541003704071045,1.2244725227355957,0.001,38.789289474487305
1786,12,92,227255,128,1.1124863624572754,1.1124863624572754,1.1472069025039673,0.001,38.8071608543396
1787,12,93,227383,128,0.8570444583892822,0.8570444583892822,1.08468759059906,0.001,38.82522940635681
1788,12,94,227511,128,0.9320184588432312,0.9320184588432312,0.8316125273704529,0.001,38.843175172805786
1789,12,95,227639,128,1.1868940591812134,1.1868940591812134,1.463809847831726,0.001,38.861050605773926
1790,12,96,227767,128,0.9708268642425537,0.9708268642425537,1.1289703845977783,0.001,38.878676891326904
1791,12,97,227895,128,0.9819329380989075,0.9819329380989075,1.1576699018478394,0.001,38.897013902664185
1792,12,98,228023,128,1.2071290016174316,1.2071290016174316,0.958942711353302,0.001,38.914674043655396
1793,12,99,228151,128,1.0000629425048828,1.0000629425048828,0.7758526802062988,0.001,38.932318925857544
1794,12,100,228279,128,1.1869704723358154,1.1869704723358154,1.2145109176635742,0.001,38.94954299926758
1795,12,101,228407,128,1.1667429208755493,1.1667429208755493,1.1863094568252563,0.001,38.96792197227478
1796,12,102,228535,128,1.1502165794372559,1.1502165794372559,1.332871675491333,0.001,38.985944509506226
1797,12,103,228663,128,1.2054939270019531,1.2054939270019531,0.8836495280265808,0.001,39.00393795967102
1798,12,104,228791,128,1.012951135635376,1.012951135635376,0.7792695760726929,0.001,39.02206611633301
1799,12,105,228919,128,1.0572160482406616,1.0572160482406616,1.0202196836471558,0.001,39.040080308914185
1800,12,106,229047,128,0.9785014390945435,0.9785014390945435,0.8833216428756714,0.001,39.05904150009155
1801,12,107,229175,128,0.77522212266922,0.77522212266922,1.2873265743255615,0.001,39.07667827606201
1802,12,108,229303,128,0.9927666187286377,0.9927666187286377,1.0826873779296875,0.001,39.094743490219116
1803,12,109,229431,128,0.9303504228591919,0.9303504228591919,1.0659663677215576,0.001,39.112931966781616
1804,12,110,229559,128,1.016139268875122,1.016139268875122,1.2778739929199219,0.001,39.13078570365906
1805,12,111,229687,128,0.9739442467689514,0.9739442467689514,1.7333989143371582,0.001,39.148690938949585
1806,12,112,229815,128,0.8892262578010559,0.8892262578010559,0.9938362836837769,0.001,39.16685080528259
1807,12,113,229943,128,0.9952088594436646,0.9952088594436646,0.9741121530532837,0.001,39.18452715873718
1808,12,114,230071,128,0.9222999215126038,0.9222999215126038,1.061179280281067,0.001,39.20227813720703
1809,12,115,230199,128,0.7938278317451477,0.7938278317451477,1.3827457427978516,0.001,39.22055530548096
1810,12,116,230327,128,1.3871465921401978,1.3871465921401978,1.1244345903396606,0.001,39.23870635032654
1811,12,117,230455,128,0.9655725359916687,0.9655725359916687,0.7527448534965515,0.001,39.25666832923889
1812,12,118,230583,128,1.0067806243896484,1.0067806243896484,0.825641393661499,0.001,39.27453088760376
1813,12,119,230711,128,1.2501320838928223,1.2501320838928223,0.7849623560905457,0.001,39.29319381713867
1814,12,120,230839,128,0.8482131958007812,0.8482131958007812,0.8593471646308899,0.001,39.31109356880188
1815,12,121,230967,128,1.066522479057312,1.066522479057312,1.0660085678100586,0.001,39.329163551330566
1816,12,122,231095,128,0.8405495882034302,0.8405495882034302,0.9242256879806519,0.001,39.34732413291931
1817,12,123,231223,128,0.852814793586731,0.852814793586731,1.2390987873077393,0.001,39.36569547653198
1818,12,124,231351,128,0.6893197298049927,0.6893197298049927,1.0797903537750244,0.001,39.38353180885315
1819,12,125,231479,128,1.2073310613632202,1.2073310613632202,1.0648115873336792,0.001,39.40107560157776
1820,12,126,231607,128,0.7584954500198364,0.7584954500198364,1.2024718523025513,0.001,39.41866898536682
1821,12,127,231735,128,1.1196081638336182,1.1196081638336182,1.093177080154419,0.001,39.43696618080139
1822,12,128,231863,128,1.0102781057357788,1.0102781057357788,0.9951092600822449,0.001,39.45490097999573
1823,12,129,231991,128,1.213332176208496,1.213332176208496,0.9828269481658936,0.001,39.472564458847046
1824,12,130,232119,128,0.8279029726982117,0.8279029726982117,0.7918515801429749,0.001,39.49027943611145
1825,12,131,232247,128,0.8102439641952515,0.8102439641952515,1.5526931285858154,0.001,39.50841450691223
1826,12,132,232375,128,0.7668492197990417,0.7668492197990417,1.2741199731826782,0.001,39.526209115982056
1827,12,133,232503,128,0.9059569835662842,0.9059569835662842,0.7509134411811829,0.001,39.544002294540405
1828,12,134,232631,128,0.9483667612075806,0.9483667612075806,1.3285750150680542,0.001,39.56205129623413
1829,12,135,232759,128,0.7938753962516785,0.7938753962516785,1.1098346710205078,0.001,39.57987332344055
1830,12,136,232887,128,0.9741263389587402,0.9741263389587402,1.0245084762573242,0.001,39.597596883773804
1831,12,137,233015,128,0.9722859263420105,0.9722859263420105,1.2653523683547974,0.001,39.6150643825531
1832,12,138,233143,128,0.9993413090705872,0.9993413090705872,1.5314782857894897,0.001,39.633299112319946
1833,12,139,233271,128,0.8942977786064148,0.8942977786064148,1.0993196964263916,0.001,39.65090298652649
1834,12,140,233399,128,1.0244439840316772,1.0244439840316772,0.94730544090271,0.001,39.66843032836914
1835,12,141,233527,128,1.2920665740966797,1.2920665740966797,0.9976168870925903,0.001,39.685734272003174
1836,12,142,233655,128,1.193252682685852,1.193252682685852,0.9625797867774963,0.001,39.70383381843567
1837,12,143,233783,128,0.8323103189468384,0.8323103189468384,1.0292184352874756,0.001,39.72155523300171
1838,12,144,233911,128,1.277597427368164,1.277597427368164,0.8045317530632019,0.001,39.73897361755371
1839,12,145,234039,128,0.9321843981742859,0.9321843981742859,1.054639458656311,0.001,39.75675821304321
1840,12,146,234167,128,0.8986898064613342,0.8986898064613342,1.0608279705047607,0.001,39.774755239486694
1841,12,147,234295,128,0.6506834030151367,0.6506834030151367,0.8039107322692871,0.001,39.79221820831299
1842,12,148,234423,128,0.962152361869812,0.962152361869812,1.2331069707870483,0.001,39.80997371673584
1843,12,149,234551,128,0.7866274118423462,0.7866274118423462,0.9501662254333496,0.001,39.827861309051514
1844,12,150,234679,128,1.2490776777267456,1.2490776777267456,1.0955424308776855,0.001,39.845619201660156
1845,12,151,234807,128,1.054912805557251,1.054912805557251,0.9315505027770996,0.001,39.863309144973755
1846,12,152,234935,128,1.3797590732574463,1.3797590732574463,1.209617257118225,0.001,39.88094687461853
1847,12,153,235063,128,1.0672131776809692,1.0672131776809692,1.5395543575286865,0.001,39.898998975753784
1848,12,154,235068,5,0.358082115650177,0.358082115650177,0.5198419690132141,0.001,39.901854038238525
1849,13,1,235196,128,0.8021235466003418,0.8021235466003418,0.959343671798706,0.001,40.586443185806274
1850,13,2,235324,128,1.0885202884674072,1.0885202884674072,1.0279244184494019,0.001,40.603811740875244
1851,13,3,235452,128,1.2199453115463257,1.2199453115463257,1.2977019548416138,0.001,40.621482133865356
1852,13,4,235580,128,1.1365517377853394,1.1365517377853394,1.0748881101608276,0.001,40.63918495178223
1853,13,5,235708,128,0.9764987826347351,0.9764987826347351,1.05872642993927,0.001,40.65661978721619
