epoch,samples_seen,train_loss,train_trajectory_loss,train_control_loss,train_reg_loss,val_loss,val_trajectory_loss,val_control_loss,val_reg_loss,lr,elapsed_sec
1,19589,17.56349834838471,17.155401657154034,4.072937661951238,0.08029228622886025,14.589367044599433,14.223182232756363,3.652924214538775,0.08923650787849176,0.001,23.422144889831543
2,39178,12.555573413898419,12.164490860778017,3.901924997181087,0.08900541814600492,10.699865460395813,10.314014575983348,3.8492272464852584,0.09281954620229571,0.001,46.6908974647522
3,58767,10.354741223446734,9.972884574493804,3.8091747482101637,0.09391560449035137,9.694511005752965,9.310891935699864,3.8271111344036304,0.09080453207226176,0.001,70.10031032562256
4,78356,9.497740488547784,9.11481221310504,3.819431712101032,0.09851130483938116,9.489035898133329,9.10822144621297,3.7999714863927743,0.08173199875378295,0.001,93.45927143096924
5,97945,8.020413219154655,7.647072030352308,3.722339544977461,0.11072223541605009,8.915472187493977,8.528694055582347,3.856357367415177,0.11423616050007313,0.001,116.58119916915894
6,117534,7.66939081464495,7.29773185160253,3.7049615181885756,0.11628060778240104,7.99582722939943,7.664146539412047,3.302772616085253,0.14034259216369768,0.001,140.06314754486084
7,137123,7.200611969093224,6.830609621939721,3.6877486845115564,0.12274542789567601,8.054143971518466,7.67161793771543,3.8122584694310238,0.13002123983920014,0.001,163.55748677253723
8,156712,7.037305469636793,6.668419687778918,3.6765544182294376,0.12303248110723186,8.543410922351637,8.184652924537659,3.5757040004981193,0.11875765412849815,0.001,186.78879714012146
9,176301,6.44583933694022,6.078796230353318,3.657853467123849,0.1257753533782897,6.909483326108832,6.530803981580232,3.773809640031112,0.1298375444878873,0.001,209.90755581855774
10,195890,6.2048546664126505,5.835884250603713,3.6769867438774604,0.12717202620266319,6.218518166165603,5.864997913962917,3.5230034683880054,0.12199016366350024,0.001,233.4776165485382
11,215479,6.391359700785054,6.02307091285656,3.6703594195378293,0.1252840594328069,6.590378298571236,6.2341861175863365,3.549465496289103,0.12456438293386447,0.001,256.9401993751526
12,235068,5.971367645186263,5.604879193878793,3.6521617530228254,0.12722839245742018,6.430732548236847,6.081504004566293,3.4790132516308834,0.1327247926965356,0.001,280.0317711830139
13,254657,5.78964420108052,5.421892562469878,3.6645369901285543,0.1297927052266412,6.23394986045988,5.871654083854274,3.6094498602967513,0.1350761870608518,0.001,303.38842582702637
14,274246,5.666035138167344,5.298023541252334,3.6670282537286933,0.1308807816791844,6.6229962675194995,6.299490930218446,3.2198766407213713,0.15176804412744546,0.001,326.8419544696808
15,293835,5.6079489890631145,5.241682979967687,3.6497722616443387,0.1288759759566807,6.470909440203717,6.108887532823964,3.6088755130767822,0.11344379573864372,0.001,350.08923625946045
16,313424,5.385773045676095,5.01794197652247,3.6651964698519026,0.1311423515344595,6.35564072037998,5.994802474975586,3.5947582502114144,0.13624909324081322,0.0005,373.3390498161316
17,333013,4.8397887325906135,4.4744821446282526,3.6398052054566223,0.13260696441322178,5.7850593250048785,5.439676883973573,3.439178943634033,0.14645042417472914,0.0005,396.79285430908203
18,352602,4.6609028717140095,4.2948988877333605,3.646378486187427,0.1366144365497998,6.0374685180814645,5.652171189847746,3.8410466595699915,0.11926641224540378,0.0005,419.8969511985779
19,372191,4.6835986809297045,4.316038754079249,3.6620556843745242,0.1354344580080602,5.948229305054012,5.591659232974052,3.551961600780487,0.13739247375020855,0.0005,443.46205592155457
20,391780,4.56475094696144,4.197789529701332,3.6560183144234992,0.13595709659449465,6.013854580490213,5.677238547488263,3.351200094348506,0.14959786891152985,0.0005,466.99919080734253
21,411369,4.569074304072888,4.201368629932404,3.6634117612591037,0.13644877656713708,6.340747591696288,5.963083041341681,3.7640239815962944,0.1262206858710239,0.0005,490.1705663204193
22,430958,4.317929119258732,3.9488267263808807,3.6772231730547817,0.13800666921518065,6.759279779697719,6.396100414426703,3.618367339435377,0.13425890758241477,0.0005,513.8190681934357
23,450547,4.320847591796479,3.9490843376556,3.703551965874511,0.14080658540516705,6.009813192643617,5.646351255868611,3.62196431661907,0.1265549650905948,0.00025,537.3187801837921
24,470136,3.9155637621879578,3.54337538178865,3.707320888321121,0.14562929121704846,6.437581995600148,6.065572734726103,3.70688732987956,0.13204829688919217,0.00025,560.4924094676971
