epoch,samples_seen,train_loss,train_trajectory_loss,train_control_loss,train_reg_loss,val_loss,val_trajectory_loss,val_control_loss,val_reg_loss,lr,elapsed_sec
1,19589,44.04279438861005,43.99581375369778,0.12043141291851735,3.4937458111868276,26.66691085539366,26.649432088199415,0.023481555247838657,1.513070784117046,0.001,244.13278222084045
2,39178,25.088430602829177,25.075675382242576,0.02465568111556304,1.0289619944312356,22.561771304983843,22.553805137935438,0.02573075126488938,0.5393174855332625,0.001,487.64037013053894
3,58767,16.651036918937386,16.63566204789397,0.030394160079878645,1.2335451539460716,14.288697179995085,14.263244239907516,0.021176560679266817,2.333533437628495,0.001,745.2368121147156
4,78356,13.254598828105184,13.232029902470575,0.021827562373470177,2.0386141337357557,11.740769034937808,11.720747590065002,0.01897847884040522,1.8123656354452435,0.001,1005.6999707221985
5,97945,10.526041780199323,10.50799723724266,0.020540375407640036,1.5990477413326114,11.245011982164884,11.22823355072423,0.01948888523896274,1.4829457715937966,0.001,1264.3265981674194
6,117534,9.707877094095403,9.69178069876386,0.020054593984666583,1.4090922482602009,8.646169207598033,8.630766871728396,0.017377451072159027,1.3664590810474597,0.001,1521.3480722904205
7,137123,8.532210572973474,8.517684134570034,0.01881048418339584,1.2645400344551383,9.89438911174473,9.880821585655212,0.018313999422580787,1.173607979950152,0.001,1772.8318140506744
8,156712,8.070831995505792,8.057769162314278,0.019102218252449454,1.115263489546714,8.762863717581096,8.750656532613855,0.01748778741181779,1.0458384595419232,0.001,2025.2232592105865
9,176301,8.005137830585628,7.9920157643107625,0.01857003125108101,1.1265065902239317,8.10356239582363,8.090976796652141,0.016984739827947987,1.0887063035839482,0.001,2276.4026515483856
10,195890,7.359844678408139,7.346102993209641,0.018179115887682933,1.1923772317248504,8.198977644506254,8.185151613072344,0.01672439094583847,1.215355214319731,0.001,2531.072932243347
11,215479,7.347573503271326,7.3334485741404745,0.017979600781260374,1.2326966733127445,8.24187157185454,8.227476590558103,0.01624183211089602,1.2770798018104152,0.001,2784.2585623264313
12,235068,6.9342550705005594,6.9187077732829305,0.017384211460200995,1.3808903539335573,7.313497176295833,7.298440920679193,0.016319206171350454,1.342439922847246,0.001,3039.1179785728455
13,254657,6.542238715407136,6.5261762776932155,0.016614728468143707,1.4400940978681886,6.317743335899554,6.300479617558028,0.014062380455710044,1.5857469188539606,0.001,3296.037410259247
14,274246,7.04960636039833,7.033224096545926,0.01746567667086984,1.4635686587977719,7.720181367899242,7.70229214743564,0.01541623176767883,1.634763273753618,0.001,3551.9570019245148
15,293835,6.294538823041049,6.27725101136542,0.016234339843806508,1.5664382391161733,7.308155026875045,7.290667842877538,0.014993077840986907,1.598781960575204,0.001,3806.692199230194
16,313424,6.13759470605231,6.119121387407377,0.015867114762545792,1.6886593993608054,8.515031036577726,8.49606298145495,0.014882525056906926,1.7479771187430935,0.001,4060.7616379261017
17,333013,6.376808898789542,6.356959861594361,0.01604552978843257,1.8244475281083739,7.0127959157291215,6.991643947990317,0.014010437919703116,1.9750920220425254,0.001,4317.700993776321
18,352602,5.850566824535271,5.829632745934771,0.015476673463504616,1.9386434229937466,6.745125320396926,6.72386403617106,0.01349365285223987,1.9911915189341496,0.001,4574.2968492507935
19,372191,5.601211982888061,5.5799842856147075,0.015122371955544918,1.971546385195348,7.446959528483842,7.4237316705678635,0.014215569702700074,2.180640986091212,0.0005,4831.138831615448
20,391780,5.108210404197891,5.087839075497219,0.014327332244387694,1.8938561167035783,6.7395813284735935,6.720326451094527,0.014104038071022123,1.7844425910397579,0.0005,5087.928919553757
21,411369,5.015836629000577,4.996240402196909,0.014117889426793758,1.81844467002076,6.535126486891194,6.51460344775727,0.013731282970279847,1.914988884800359,0.0005,5345.742637395859
22,430958,4.81219892842429,4.7927691038552815,0.013777612814341079,1.8052056648514487,6.556757271289825,6.536759784347133,0.013334961302462034,1.8663977196342068,0.0005,5602.931645870209
23,450547,4.714001387744755,4.695065324956721,0.013664808638345498,1.7569559371316588,6.618168517162926,6.599320697157006,0.012665849627075275,1.758113006227895,0.0005,5862.535097837448
24,470136,4.672345101059257,4.65412058613517,0.013671679803254929,1.6857364077072639,7.178988587699439,7.161106541752815,0.01306997230705364,1.6574987173080444,0.0005,6121.341864347458
25,489725,4.589505271478132,4.571248933866427,0.013308618086172485,1.692547360797981,6.738651523464604,6.718821983588369,0.013926617706219028,1.8436876378561322,0.00025,6380.104733467102
26,509314,4.147715957907887,4.129401431455241,0.012719051567716645,1.7042617697220344,6.518496623949001,6.499505206942558,0.01312160382267872,1.7679362391170703,0.00025,6641.386383533478
27,528903,4.064656715888481,4.046981461636432,0.012620634725922114,1.6413186641482564,7.129303151055386,7.111810001887773,0.01417450663958382,1.607558327285867,0.00025,6908.523059129715
28,548492,4.0427475238775274,4.025717696586213,0.012514570957751244,1.5778373201172073,6.647665812780983,6.630628150544669,0.013276480682083945,1.570997449912523,0.00025,7173.608441352844
