epoch,samples_seen,train_loss,train_trajectory_loss,train_control_loss,train_reg_loss,val_loss,val_trajectory_loss,val_control_loss,val_reg_loss,lr,elapsed_sec
1,19589,42.660563023059396,42.608050021258265,0.11805668515576558,4.070749880818577,26.40603122585698,26.39291034246746,0.02532703648505144,1.0588264120252509,0.001,236.90970492362976
2,39178,25.303041873040137,25.292391374513702,0.026073750302002027,0.8043031390611227,25.61896996749075,25.610967742769343,0.025661475466270196,0.5435761511325836,0.001,477.7382969856262
3,58767,20.087118402704014,20.078874773793405,0.02709610748116846,0.553405880734518,14.987921934378775,14.976579044994555,0.02746562690376059,0.859639120729346,0.001,730.660228729248
4,78356,12.594311870537796,12.583089763467962,0.02179354296803668,0.9042780132262738,11.097272471377725,11.086790304434928,0.01879418291163778,0.8602659968953383,0.001,989.2764115333557
5,97945,10.937716258036627,10.92739104914975,0.019812969755466012,0.8343900171193209,11.186464648497733,11.177091065206026,0.018212114987698824,0.7552590401549089,0.001,1246.47767329216
6,117534,9.960918116879153,9.951796054840088,0.019358669214144156,0.7186230881647631,10.686660986197623,10.678722682752108,0.017125894134790685,0.6225756469525789,0.001,1500.322504043579
7,137123,9.345617325662019,9.337778521048559,0.01919516624108731,0.591929724851212,9.016475448482915,9.009335640229677,0.016947124723197992,0.5445086971709603,0.001,1751.920755147934
8,156712,8.855817488261632,8.84857499135005,0.01902452731722748,0.5340040295155017,8.640170837703504,8.632920792228298,0.017010109260139104,0.5549013881306899,0.001,2005.6137096881866
9,176301,8.877864481566789,8.870775089635478,0.019176774978782837,0.5171722541381787,7.931958057378468,7.9256007106680615,0.015446278735333564,0.4812768462457155,0.001,2257.1494002342224
10,195890,8.565471992864238,8.55809389151536,0.01903743380922582,0.5474345420862173,10.145748060000571,10.13771165044684,0.018105032489218405,0.6226074076012561,0.001,2511.4326717853546
11,215479,8.436136533687641,8.428168462468433,0.018723479689812507,0.6095730832644871,9.396413214896855,9.38822043883173,0.016251378271446907,0.656753996485158,0.001,2772.7622652053833
