global_step,epoch,batch,samples_seen,batch_size,train_loss,trajectory_loss,control_loss,regularization,lr,elapsed_sec
199,2,45,25349,128,24.91297149658203,24.90038299560547,0.0222169142216444,1.0366120338439941,0.001,294.9918203353882
200,2,46,25477,128,28.467283248901367,28.454179763793945,0.02813703753054142,1.029042363166809,0.001,296.3099012374878
201,2,47,25605,128,24.03853988647461,24.0261173248291,0.022325387224555016,1.0191723108291626,0.001,297.5916030406952
202,2,48,25733,128,25.090505599975586,25.077800750732422,0.025726545602083206,1.0131632089614868,0.001,298.89971899986267
203,2,49,25861,128,30.733850479125977,30.720674514770508,0.03073848783969879,1.0101292133331299,0.001,300.1802649497986
204,2,50,25989,128,25.29271125793457,25.280284881591797,0.023663319647312164,1.0059577226638794,0.001,301.48858642578125
205,2,51,26117,128,29.738962173461914,29.72622299194336,0.0276054497808218,0.9979175925254822,0.001,302.7926621437073
206,2,52,26245,128,25.771686553955078,25.75940704345703,0.023502415046095848,0.992877185344696,0.001,304.0798373222351
207,2,53,26373,128,24.02277183532715,24.010732650756836,0.02298072539269924,0.9740028381347656,0.001,305.4067642688751
208,2,54,26501,128,26.682825088500977,26.670581817626953,0.02712537720799446,0.9531376957893372,0.001,306.72360277175903
209,2,55,26629,128,25.531431198120117,25.519453048706055,0.026224596425890923,0.9354782104492188,0.001,308.0236942768097
210,2,56,26757,128,22.312835693359375,22.30091667175293,0.027010101824998856,0.9218546152114868,0.001,309.3340003490448
211,2,57,26885,128,27.538272857666016,27.526473999023438,0.02706603705883026,0.9091610908508301,0.001,310.64269375801086
212,2,58,27013,128,26.051319122314453,26.03877067565918,0.03603062033653259,0.8945024609565735,0.001,311.99156427383423
213,2,59,27141,128,26.713733673095703,26.70262336730957,0.022582251578569412,0.8852938413619995,0.001,313.2743694782257
214,2,60,27269,128,26.014293670654297,26.002708435058594,0.028494715690612793,0.8734768033027649,0.001,314.5759561061859
215,2,61,27397,128,24.48238754272461,24.471094131469727,0.026720648631453514,0.8620894551277161,0.001,315.8764705657959
216,2,62,27525,128,30.216367721557617,30.205463409423828,0.023879578337073326,0.8516684770584106,0.001,317.2085385322571
217,2,63,27653,128,24.83425521850586,24.822959899902344,0.028984731063246727,0.8396053910255432,0.001,318.48937821388245
218,2,64,27781,128,24.29534912109375,24.28466033935547,0.023795921355485916,0.830896258354187,0.001,319.7762794494629
219,2,65,27909,128,19.965669631958008,19.954864501953125,0.026040613651275635,0.8201746344566345,0.001,321.0670657157898
220,2,66,28037,128,27.126773834228516,27.116037368774414,0.025919470936059952,0.8143565058708191,0.001,322.39167165756226
221,2,67,28165,128,26.8604793548584,26.849342346191406,0.03123057819902897,0.8013960719108582,0.001,323.68431758880615
222,2,68,28293,128,23.323835372924805,23.3133602142334,0.02593834698200226,0.78806072473526,0.001,324.97871446609497
223,2,69,28421,128,31.407936096191406,31.397262573242188,0.02845708839595318,0.7828368544578552,0.001,326.2829875946045
224,2,70,28549,128,25.871639251708984,25.861608505249023,0.023810451850295067,0.7649630308151245,0.001,327.60305094718933
225,2,71,28677,128,26.919649124145508,26.909687042236328,0.024549288675189018,0.7506564855575562,0.001,328.8935635089874
226,2,72,28805,128,20.234453201293945,20.22443962097168,0.026414042338728905,0.7371978759765625,0.001,330.1992311477661
227,2,73,28933,128,24.666215896606445,24.6567440032959,0.023050015792250633,0.7167688608169556,0.001,331.492582321167
228,2,74,29061,128,22.951879501342773,22.94272804260254,0.02109786868095398,0.7041845321655273,0.001,332.7875075340271
229,2,75,29189,128,25.660215377807617,25.650352478027344,0.0294666588306427,0.6915143132209778,0.001,334.08352422714233
230,2,76,29317,128,25.411109924316406,25.401020050048828,0.032868534326553345,0.6802822351455688,0.001,335.39547967910767
231,2,77,29445,128,25.571075439453125,25.561391830444336,0.028766686096787453,0.680743932723999,0.001,336.67335057258606
232,2,78,29573,128,27.741741180419922,27.732318878173828,0.02693815529346466,0.6729406118392944,0.001,338.0013220310211
233,2,79,29701,128,28.278696060180664,28.26966094970703,0.024464650079607964,0.658771276473999,0.001,339.27079606056213
234,2,80,29829,128,25.683874130249023,25.674745559692383,0.026074005290865898,0.6521194577217102,0.001,340.5614414215088
235,2,81,29957,128,26.88626480102539,26.87693214416504,0.028637999668717384,0.646992027759552,0.001,341.83134484291077
236,2,82,30085,128,21.126516342163086,21.1180477142334,0.022078290581703186,0.6260437965393066,0.001,343.10237884521484
237,2,83,30213,128,28.918081283569336,28.909536361694336,0.023328376933932304,0.6212533116340637,0.001,344.39549922943115
238,2,84,30341,128,26.176210403442383,26.167741775512695,0.023070363327860832,0.6159884333610535,0.001,345.70955324172974
239,2,85,30469,128,23.241943359375,23.233552932739258,0.022354286164045334,0.6154481768608093,0.001,347.0424087047577
240,2,86,30597,128,29.077795028686523,29.069068908691406,0.02518615499138832,0.6207820773124695,0.001,348.3213040828705
241,2,87,30725,128,25.152313232421875,25.143457412719727,0.026539593935012817,0.620290994644165,0.001,349.61440777778625
242,2,88,30853,128,23.022476196289062,23.013187408447266,0.030078157782554626,0.6281355619430542,0.001,350.9077889919281
