global_step,epoch,batch,samples_seen,batch_size,train_loss,trajectory_loss,control_loss,regularization,lr,elapsed_sec
1,1,1,128,128,148.2086944580078,148.0890350341797,1.1216121912002563,0.7486787438392639,0.001,1.4815037250518799
2,1,2,256,128,152.75682067871094,152.63368225097656,1.1564788818359375,0.7499478459358215,0.001,2.873133659362793
3,1,3,384,128,146.86114501953125,146.73072814941406,1.2290406227111816,0.7509453892707825,0.001,4.249077320098877
4,1,4,512,128,151.5966796875,151.4719696044922,1.1714998483657837,0.7548396587371826,0.001,5.581820011138916
5,1,5,640,128,139.73301696777344,139.6277618408203,0.9770954251289368,0.7559458613395691,0.001,6.9573585987091064
6,1,6,768,128,137.4202117919922,137.3096160888672,1.0296214818954468,0.763079047203064,0.001,8.36656904220581
7,1,7,896,128,146.27049255371094,146.1566619873047,1.060811996459961,0.7748244404792786,0.001,9.769376516342163
8,1,8,1024,128,157.25912475585938,157.13462829589844,1.1656426191329956,0.794022262096405,0.001,11.184813261032104
9,1,9,1152,128,139.71978759765625,139.61016845703125,1.014954924583435,0.8111699819564819,0.001,12.518345594406128
10,1,10,1280,128,138.25355529785156,138.15846252441406,0.86698979139328,0.8386355042457581,0.001,13.84707760810852
11,1,11,1408,128,136.3583984375,136.2776641845703,0.7203664183616638,0.8704586625099182,0.001,15.21688461303711
12,1,12,1536,128,130.19439697265625,130.11550903320312,0.6970816850662231,0.9192343354225159,0.001,16.622939109802246
13,1,13,1664,128,135.07992553710938,135.0142364501953,0.5588518977165222,0.9805452227592468,0.001,17.951272010803223
14,1,14,1792,128,125.86502838134766,125.79328918457031,0.613132119178772,1.0425642728805542,0.001,19.324151039123535
15,1,15,1920,128,122.1214599609375,122.04826354980469,0.6191484332084656,1.1286516189575195,0.001,20.701486349105835
16,1,16,2048,128,119.84696960449219,119.78776550292969,0.46825286746025085,1.2382714748382568,0.001,22.06515884399414
17,1,17,2176,128,113.9245834350586,113.85519409179688,0.5549572110176086,1.3889394998550415,0.001,23.4233181476593
18,1,18,2304,128,95.9908676147461,95.92293548583984,0.5275750756263733,1.5175085067749023,0.001,24.827992916107178
19,1,19,2432,128,101.14358520507812,101.09031677246094,0.35606512427330017,1.766202688217163,0.001,26.210997343063354
20,1,20,2560,128,98.29558563232422,98.23773193359375,0.3789023160934448,1.996530294418335,0.001,27.622109174728394
21,1,21,2688,128,92.24934387207031,92.18710327148438,0.39552900195121765,2.2688539028167725,0.001,29.000271320343018
22,1,22,2816,128,79.31547546386719,79.2581558227539,0.3075549006462097,2.656243324279785,0.001,30.397860527038574
23,1,23,2944,128,62.504417419433594,62.45627212524414,0.18091337382793427,3.005319356918335,0.001,31.809926986694336
24,1,24,3072,128,53.38813018798828,53.34623336791992,0.07052440196275711,3.4841601848602295,0.001,33.21810269355774
25,1,25,3200,128,43.6331672668457,43.59091567993164,0.02152089774608612,4.009921550750732,0.001,34.61095070838928
26,1,26,3328,128,35.259342193603516,35.21094512939453,0.021873217076063156,4.621163368225098,0.001,35.9978141784668
27,1,27,3456,128,35.81540298461914,35.75999450683594,0.026618150994181633,5.274683952331543,0.001,37.3975932598114
28,1,28,3584,128,30.955419540405273,30.89289093017578,0.021076468750834465,6.042046546936035,0.001,38.73325061798096
29,1,29,3712,128,27.510530471801758,27.439355850219727,0.028664210811257362,6.830735206604004,0.001,39.9452006816864
30,1,30,3840,128,28.729869842529297,28.651473999023438,0.027472127228975296,7.5648884773254395,0.001,41.1563024520874
31,1,31,3968,128,31.175357818603516,31.090755462646484,0.021359721198678017,8.246535301208496,0.001,42.37127232551575
32,1,32,4096,128,31.42510986328125,31.334884643554688,0.02140629105269909,8.808560371398926,0.001,43.58419609069824
33,1,33,4224,128,27.284862518310547,27.189210891723633,0.02225217968225479,9.342595100402832,0.001,44.81383728981018
34,1,34,4352,128,25.11760711669922,25.017471313476562,0.019177887588739395,9.821855545043945,0.001,46.0231614112854
35,1,35,4480,128,34.14459991455078,34.03986740112305,0.025427985936403275,10.218795776367188,0.001,47.26147747039795
36,1,36,4608,128,25.46187400817871,25.353187561035156,0.02847832441329956,10.583783149719238,0.001,48.50238609313965
37,1,37,4736,128,33.80241012573242,33.69021987915039,0.026236509904265404,10.956537246704102,0.001,49.71506714820862
38,1,38,4864,128,31.290773391723633,31.175296783447266,0.02784675918519497,11.269116401672363,0.001,50.92689847946167
39,1,39,4992,128,27.196426391601562,27.07869529724121,0.02598516084253788,11.513297080993652,0.001,52.14639902114868
40,1,40,5120,128,38.24537658691406,38.12516784667969,0.030910193920135498,11.711731910705566,0.001,53.3480384349823
41,1,41,5248,128,26.47937774658203,26.359588623046875,0.023040181025862694,11.748539924621582,0.001,54.55576419830322
42,1,42,5376,128,29.528541564941406,29.409204483032227,0.024883365258574486,11.684744834899902,0.001,55.76314568519592
43,1,43,5504,128,31.72208595275879,31.604785919189453,0.031064216047525406,11.419255256652832,0.001,57.01641249656677
44,1,44,5632,128,30.526309967041016,30.4129581451416,0.0245735552161932,11.089493751525879,0.001,58.234081506729126
45,1,45,5760,128,27.35007095336914,27.24155044555664,0.026583069935441017,10.586183547973633,0.001,59.439430475234985
46,1,46,5888,128,31.2547607421875,31.1503849029541,0.025723589584231377,10.18034553527832,0.001,60.63036489486694
47,1,47,6016,128,29.82196807861328,29.723604202270508,0.02037895657122135,9.63272476196289,0.001,61.84187841415405
48,1,48,6144,128,29.004919052124023,28.909814834594727,0.0278017520904541,9.232305526733398,0.001,63.08025288581848
49,1,49,6272,128,30.58084487915039,30.48784065246582,0.025047695264220238,9.050033569335938,0.001,64.32913875579834
50,1,50,6400,128,32.05805206298828,31.96670150756836,0.025910330936312675,8.876083374023438,0.001,65.56097412109375
51,1,51,6528,128,26.273881912231445,26.184314727783203,0.022480083629488945,8.73181438446045,0.001,66.8926351070404
52,1,52,6656,128,32.03651809692383,31.947237014770508,0.02886480651795864,8.63963508605957,0.001,68.12407636642456
53,1,53,6784,128,32.695735931396484,32.60711669921875,0.02317480929195881,8.62986946105957,0.001,69.38644313812256
54,1,54,6912,128,30.99431037902832,30.9061336517334,0.025398898869752884,8.563538551330566,0.001,70.59997367858887
55,1,55,7040,128,28.7341365814209,28.647802352905273,0.02537781558930874,8.379547119140625,0.001,71.94808197021484
56,1,56,7168,128,27.954980850219727,27.86949348449707,0.020117904990911484,8.347533226013184,0.001,73.20948004722595
57,1,57,7296,128,28.905170440673828,28.82261085510254,0.02234426885843277,8.03268814086914,0.001,74.41005325317383
58,1,58,7424,128,26.928142547607422,26.848236083984375,0.023548593744635582,7.7551774978637695,0.001,75.6324610710144
59,1,59,7552,128,27.251983642578125,27.175342559814453,0.025241166353225708,7.411806106567383,0.001,76.8987455368042
60,1,60,7680,128,29.895423889160156,29.821840286254883,0.021211205050349236,7.146303653717041,0.001,78.0947687625885
61,1,61,7808,128,27.62675666809082,27.557008743286133,0.019678929820656776,6.777966022491455,0.001,79.31760692596436
62,1,62,7936,128,27.787559509277344,27.721492767333984,0.022166412323713303,6.385000705718994,0.001,80.56181931495667
63,1,63,8064,128,28.719791412353516,28.65782928466797,0.021081790328025818,5.985447883605957,0.001,81.8532829284668
64,1,64,8192,128,27.129531860351562,27.07135009765625,0.02128887176513672,5.605269432067871,0.001,83.09538078308105
65,1,65,8320,128,31.202293395996094,31.14719009399414,0.02380790375173092,5.272294044494629,0.001,84.38201928138733
66,1,66,8448,128,25.17875099182129,25.126970291137695,0.025697577744722366,4.921072959899902,0.001,85.61896920204163
67,1,67,8576,128,25.077251434326172,25.029428482055664,0.024343714118003845,4.538894176483154,0.001,86.90680074691772
68,1,68,8704,128,31.626310348510742,31.581499099731445,0.022602668032050133,4.255117893218994,0.001,88.20073676109314
69,1,69,8832,128,28.497116088867188,28.455333709716797,0.023351022973656654,3.9447150230407715,0.001,89.50622797012329
70,1,70,8960,128,29.42376136779785,29.384737014770508,0.021834347397089005,3.684011936187744,0.001,90.77553296089172
71,1,71,9088,128,26.1806640625,26.142986297607422,0.02717229165136814,3.495987892150879,0.001,92.04848122596741
72,1,72,9216,128,28.209346771240234,28.174001693725586,0.02143394947052002,3.320058822631836,0.001,93.34178709983826
73,1,73,9344,128,23.044025421142578,23.01011848449707,0.021429257467389107,3.176316738128662,0.001,94.62187623977661
74,1,74,9472,128,22.477344512939453,22.444490432739258,0.025920171290636063,3.026275873184204,0.001,95.87768006324768
75,1,75,9600,128,27.54578971862793,27.513946533203125,0.029961271211504936,2.884744644165039,0.001,97.15148210525513
76,1,76,9728,128,27.863737106323242,27.834184646606445,0.021422211080789566,2.7410178184509277,0.001,98.44708108901978
77,1,77,9856,128,30.225133895874023,30.196460723876953,0.02800433151423931,2.5872786045074463,0.001,99.70603680610657
78,1,78,9984,128,23.353012084960938,23.325851440429688,0.026115773245692253,2.4549832344055176,0.001,100.93034267425537
79,1,79,10112,128,28.313644409179688,28.287504196166992,0.028537321835756302,2.328747510910034,0.001,102.18933463096619
80,1,80,10240,128,26.288421630859375,26.264129638671875,0.021771838888525963,2.211526870727539,0.001,103.44545221328735
81,1,81,10368,128,29.745115280151367,29.72124481201172,0.025269145146012306,2.134380578994751,0.001,104.75652503967285
82,1,82,10496,128,26.163816452026367,26.14036750793457,0.029452240094542503,2.050393581390381,0.001,106.01535725593567
83,1,83,10624,128,30.80052375793457,30.77783966064453,0.026436692103743553,2.0041122436523438,0.001,107.29024004936218
84,1,84,10752,128,30.70726776123047,30.685091018676758,0.02554420195519924,1.9621902704238892,0.001,108.54919457435608
85,1,85,10880,128,27.456554412841797,27.435020446777344,0.02525373175740242,1.900820255279541,0.001,109.7995445728302
86,1,86,11008,128,23.39643669128418,23.376068115234375,0.019566718488931656,1.8411335945129395,0.001,111.05160665512085
87,1,87,11136,128,25.797286987304688,25.776920318603516,0.023706886917352676,1.7995107173919678,0.001,112.31686639785767
88,1,88,11264,128,28.81942367553711,28.799936294555664,0.018105482682585716,1.7677111625671387,0.001,113.57002329826355
89,1,89,11392,128,23.750749588012695,23.731536865234375,0.021384624764323235,1.707548975944519,0.001,114.80656909942627
90,1,90,11520,128,27.690954208374023,27.671689987182617,0.025596076622605324,1.670445203781128,0.001,116.06031537055969
91,1,91,11648,128,25.48371696472168,25.464658737182617,0.0262618251144886,1.6432069540023804,0.001,117.3691942691803
92,1,92,11776,128,23.01576042175293,22.997005462646484,0.025649819523096085,1.6189109086990356,0.001,118.63030171394348
93,1,93,11904,128,27.19931983947754,27.180587768554688,0.02850412204861641,1.5881623029708862,0.001,119.87678027153015
94,1,94,12032,128,26.31528091430664,26.297163009643555,0.024371040984988213,1.5679409503936768,0.001,121.14044976234436
95,1,95,12160,128,24.39051055908203,24.37248420715332,0.025842299684882164,1.544150710105896,0.001,122.38139963150024
96,1,96,12288,128,26.725929260253906,26.70850944519043,0.021982897073030472,1.5221226215362549,0.001,123.61190366744995
97,1,97,12416,128,29.245668411254883,29.228866577148438,0.02433154545724392,1.4367222785949707,0.001,124.82217144966125
98,1,98,12544,128,23.004545211791992,22.988073348999023,0.027332467958331108,1.3738337755203247,0.001,126.09298276901245
99,1,99,12672,128,32.59996795654297,32.583946228027344,0.027597201988101006,1.32621431350708,0.001,127.36865878105164
100,1,100,12800,128,26.861669540405273,26.84575080871582,0.030968165025115013,1.28207528591156,0.001,128.66477704048157
101,1,101,12928,128,23.746091842651367,23.731168746948242,0.021814554929733276,1.274014949798584,0.001,129.95014429092407
102,1,102,13056,128,29.840944290161133,29.826120376586914,0.023885799571871758,1.2435791492462158,0.001,131.21259880065918
103,1,103,13184,128,21.37730598449707,21.362689971923828,0.02213192544877529,1.2403393983840942,0.001,132.46854090690613
104,1,104,13312,128,26.307300567626953,26.292573928833008,0.024380452930927277,1.2289457321166992,0.001,133.78502941131592
105,1,105,13440,128,20.455406188964844,20.441282272338867,0.022725215181708336,1.185137152671814,0.001,135.07432579994202
106,1,106,13568,128,23.466938018798828,23.453269958496094,0.020414575934410095,1.1627588272094727,0.001,136.33844566345215
107,1,107,13696,128,29.989824295043945,29.976011276245117,0.023184115067124367,1.1493980884552002,0.001,137.6066710948944
108,1,108,13824,128,24.763214111328125,24.749536514282227,0.023268256336450577,1.1351324319839478,0.001,138.89004731178284
109,1,109,13952,128,23.478134155273438,23.46465492248535,0.024012653157114983,1.1078627109527588,0.001,140.13308835029602
110,1,110,14080,128,32.35297393798828,32.33958053588867,0.02429047040641308,1.096255898475647,0.001,141.38873672485352
111,1,111,14208,128,22.7724666595459,22.75961685180664,0.022245114669203758,1.0626639127731323,0.001,142.6585190296173
112,1,112,14336,128,28.7194881439209,28.706600189208984,0.02323397807776928,1.0563957691192627,0.001,143.96347665786743
113,1,113,14464,128,30.290433883666992,30.27705955505371,0.029122477397322655,1.0462478399276733,0.001,145.24425053596497
114,1,114,14592,128,27.533573150634766,27.52094841003418,0.022787481546401978,1.0346144437789917,0.001,146.61245369911194
115,1,115,14720,128,34.35215377807617,34.33945083618164,0.02417939156293869,1.0283117294311523,0.001,147.8800492286682
116,1,116,14848,128,27.768598556518555,27.755970001220703,0.023731954395771027,1.0255205631256104,0.001,149.137211561203
117,1,117,14976,128,25.616275787353516,25.603857040405273,0.023078788071870804,1.0111513137817383,0.001,150.41863441467285
118,1,118,15104,128,25.66729164123535,25.65513801574707,0.02170826867222786,0.998298168182373,0.001,151.70937657356262
119,1,119,15232,128,24.745609283447266,24.733570098876953,0.021664375439286232,0.9872869849205017,0.001,153.00018978118896
120,1,120,15360,128,26.66627311706543,26.654008865356445,0.023660918697714806,0.9896675944328308,0.001,154.25157403945923
121,1,121,15488,128,25.273189544677734,25.26109504699707,0.023129073902964592,0.9781466126441956,0.001,155.54342103004456
122,1,122,15616,128,26.042661666870117,26.029935836791992,0.029759574681520462,0.9750227332115173,0.001,156.82444643974304
123,1,123,15744,128,26.911006927490234,26.89870262145996,0.02649976871907711,0.9654406309127808,0.001,158.0674765110016
124,1,124,15872,128,23.004810333251953,22.992704391479492,0.025210892781615257,0.9585168361663818,0.001,159.43308424949646
125,1,125,16000,128,29.657611846923828,29.645456314086914,0.026516005396842957,0.9504351019859314,0.001,160.75421023368835
126,1,126,16128,128,25.997621536254883,25.985044479370117,0.031725067645311356,0.9404582381248474,0.001,161.9993336200714
127,1,127,16256,128,23.73078155517578,23.719066619873047,0.023655107244849205,0.9349405169487,0.001,163.3019425868988
128,1,128,16384,128,24.644718170166016,24.63271141052246,0.027406617999076843,0.9266594052314758,0.001,164.54298400878906
129,1,129,16512,128,28.338186264038086,28.325830459594727,0.03095916472375393,0.9259968400001526,0.001,165.79613304138184
130,1,130,16640,128,26.0422306060791,26.03031349182129,0.02639910578727722,0.9276911616325378,0.001,167.05640316009521
131,1,131,16768,128,27.419235229492188,27.407447814941406,0.02631542459130287,0.9155045747756958,0.001,168.310218334198
132,1,132,16896,128,24.035228729248047,24.023225784301758,0.029316455125808716,0.9071913957595825,0.001,169.59949016571045
133,1,133,17024,128,22.76420021057129,22.752649307250977,0.024202609434723854,0.9130285978317261,0.001,170.89026713371277
134,1,134,17152,128,26.684249877929688,26.67257308959961,0.025491466745734215,0.9128749966621399,0.001,172.12947154045105
