epoch,samples_seen,train_loss,train_trajectory_loss,train_control_loss,train_reg_loss,val_loss,val_trajectory_loss,val_control_loss,val_reg_loss,lr,elapsed_sec
1,19589,17.578435693468368,17.169767070126223,4.078434877581411,0.0825109423422436,15.363500626463638,15.005016207695007,3.5757760938845182,0.0906669894282363,0.001,22.62623953819275
2,39178,13.273231357723088,12.878970297900112,3.9338465046572995,0.08763591030177165,13.113498141891078,12.726460852121052,3.861341228610591,0.09032226133307344,0.001,45.98429083824158
3,58767,11.323858239433982,10.938198941094535,3.8471859879307932,0.09407396754854686,9.40588125743364,9.010855505340977,3.9434220006591394,0.06835161737705532,0.001,69.42557430267334
4,78356,8.999481043258271,8.619904734871604,3.7857168185246457,0.10046690008179708,8.67961730768806,8.33608709511004,3.424487565693102,0.10814171796664596,0.001,92.86658549308777
5,97945,8.226034034382213,7.851098864109485,3.7384288403894996,0.10922959737189404,7.453436512696116,7.0724891675146,3.8007848231416,0.0868835937672932,0.001,116.0272889137268
6,117534,7.682713864685653,7.307036059243338,3.745616386463116,0.11161535489675287,9.069383627489993,8.699083143158964,3.691580261054792,0.1142479113156074,0.001,139.4742624759674
7,137123,7.353589791756172,6.979648549835403,3.727358985256839,0.1205344789165568,8.303300211304112,7.935753979180989,3.6623689563650834,0.13093573765486086,0.001,162.90671515464783
8,156712,6.979513769025926,6.604715303941206,3.7360650053272,0.11919706060805103,7.166409486218503,6.803958506960618,3.612137414907154,0.1237289169313092,0.001,186.34903597831726
9,176301,6.8457447151085,6.473447372386982,3.710730473716538,0.12242780802408595,6.896909553753702,6.500922055620896,3.9483542159983984,0.11520231527423389,0.001,210.17094087600708
10,195890,6.538693013129296,6.166346192359924,3.7107218163354054,0.12746292567969142,7.892805410058875,7.5213950213633085,3.7028070060830367,0.11297058390061322,0.001,233.74500727653503
11,215479,6.270258874088139,5.900062574968709,3.68928375337031,0.12679211543752,6.922338077896519,6.547895014286041,3.732297204042736,0.12133832025880877,0.001,256.8655412197113
12,235068,5.964619029651988,5.595205294621455,3.6813944082755548,0.12742902921488533,7.918088567884345,7.557585832319762,3.591686935801255,0.133397530396714,0.001,280.1355118751526
13,254657,5.871302372449405,5.501482381449117,3.6852546218153717,0.12945600303930122,6.45052559124796,6.111759058739009,3.37408068932985,0.1358446686675674,0.001,303.62720108032227
14,274246,5.673590985211459,5.303793315763597,3.684888107436044,0.13088531497043449,8.034846051743155,7.664117276668549,3.695933533342261,0.11355098577118233,0.001,326.6378288269043
15,293835,5.608113863251426,5.238342466292443,3.684791595904858,0.1292238523820778,6.210949758165761,5.850141006080728,3.5959759605558297,0.12111020225443338,0.001,350.2079997062683
16,313424,5.410546106177491,5.042776807562097,3.664502549481082,0.13190391045305636,5.842650193917124,5.485608916533621,3.560175516103443,0.10236615310177992,0.001,373.68164253234863
17,333013,5.2645718772690016,4.895172187260219,3.6807316448781395,0.13265280715830916,6.627370395158467,6.23917797992104,3.8683702632000574,0.13553805671338187,0.001,396.82563734054565
18,352602,5.365849169817838,4.995979906676651,3.685317497748833,0.13375111824119246,6.30564937779778,5.963415387429689,3.4076556030072664,0.14683850751699587,0.001,420.3833169937134
19,372191,5.081415710511146,4.712180047840267,3.6787177602966112,0.13638967643310498,6.384631266719417,6.049355254361504,3.3385657197550724,0.14194310397693985,0.001,443.8656356334686
20,391780,5.004335021043753,4.633879169241174,3.6912512655382033,0.13307167391304847,7.026961428554435,6.632792378726759,3.928936393637406,0.12752859304217914,0.001,467.44930624961853
21,411369,4.87740026975607,4.5064515471458435,3.695987085243324,0.13500288423973245,6.1418278907474715,5.794586735336404,3.457876312105279,0.14535739856134905,0.001,490.6061329841614
22,430958,4.788192223418843,4.415381985825378,3.7145904240670142,0.1351203191783521,6.234293244386974,5.902036111605795,3.3052067505685905,0.17364585889797463,0.0005,514.1047596931458
23,450547,4.23691595529581,3.863435389159562,3.7206850686630646,0.14120517172790192,5.8717518919392635,5.5113409122354104,3.5892187325577987,0.1489114251575972,0.0005,537.689603805542
24,470136,4.076240683530832,3.696872526949102,3.7794941214772013,0.14187489329026892,6.227064240919916,5.870746369424619,3.548350199272758,0.14828024079140864,0.0005,560.8158972263336
25,489725,4.056240063209038,3.6710855635729702,3.836782484859615,0.14762647212906319,5.991981865544068,5.620711982250214,3.696610036649202,0.16088932968283953,0.0005,584.2811722755432
26,509314,4.00857658355267,3.621472731813208,3.855949994805571,0.1508833688574952,6.609291551928771,6.260514074250271,3.4715024201493514,0.16272869519889355,0.0005,607.7318816184998
27,528903,3.9621663170975525,3.5702964531910886,3.903045730157332,0.15652676415327307,6.833081852448614,6.4937684653620975,3.3768206960276554,0.16313154191563004,0.0005,630.8921880722046
28,548492,3.8443945321169766,3.4524169208167437,3.9039497360006554,0.15826334528528252,6.210711356840636,5.839297021690168,3.697958801922045,0.16184710083823456,0.00025,654.3787310123444
29,568081,3.5010060242244174,3.107417251382555,3.919572353363037,0.1631533492404919,6.095796213338249,5.720778778195381,3.7334556234510323,0.1671804717104686,0.00025,677.9134035110474
30,587670,3.4206999795777455,3.0249019396769534,3.9410322316281206,0.16947976141781002,6.391773667774703,6.0067297541781475,3.832466047061117,0.17973460502138264,0.00025,701.0566554069519
31,607259,3.393038110299544,2.995832813250554,3.9547133105141774,0.17339594139681233,6.3908341574041465,6.02350278198719,3.6558308381783333,0.174829762330965,0.00025,724.5462098121643
