global_step,epoch,batch,samples_seen,batch_size,train_loss,state_loss,control_loss,lr,elapsed_sec
59,1,59,7552,128,3.648205518722534,3.648205518722534,0.86741042137146,0.001,1.0285193920135498
60,1,60,7680,128,3.629276752471924,3.629276752471924,1.3103654384613037,0.001,1.0456297397613525
61,1,61,7808,128,3.6713616847991943,3.6713616847991943,1.0472923517227173,0.001,1.062978744506836
62,1,62,7936,128,3.1798014640808105,3.1798014640808105,0.8695150017738342,0.001,1.0805482864379883
63,1,63,8064,128,3.5121519565582275,3.5121519565582275,1.0015684366226196,0.001,1.0975100994110107
64,1,64,8192,128,3.2437493801116943,3.2437493801116943,1.0163532495498657,0.001,1.1144039630889893
65,1,65,8320,128,3.4933059215545654,3.4933059215545654,0.9546046257019043,0.001,1.1313321590423584
66,1,66,8448,128,3.504781723022461,3.504781723022461,1.0660192966461182,0.001,1.1487305164337158
67,1,67,8576,128,3.9686219692230225,3.9686219692230225,1.4887890815734863,0.001,1.1662366390228271
68,1,68,8704,128,3.1884758472442627,3.1884758472442627,1.112970232963562,0.001,1.1833770275115967
69,1,69,8832,128,3.9951531887054443,3.9951531887054443,1.066273808479309,0.001,1.2004749774932861
70,1,70,8960,128,3.3706846237182617,3.3706846237182617,1.3775023221969604,0.001,1.2180650234222412
71,1,71,9088,128,3.663057804107666,3.663057804107666,1.5092976093292236,0.001,1.2351813316345215
72,1,72,9216,128,3.276732921600342,3.276732921600342,0.955240786075592,0.001,1.2524807453155518
73,1,73,9344,128,2.966312885284424,2.966312885284424,0.92948979139328,0.001,1.2696795463562012
74,1,74,9472,128,3.4934310913085938,3.4934310913085938,0.8943613767623901,0.001,1.2867560386657715
75,1,75,9600,128,3.516730546951294,3.516730546951294,1.1638119220733643,0.001,1.3038532733917236
76,1,76,9728,128,3.4218432903289795,3.4218432903289795,0.7641080617904663,0.001,1.3211815357208252
77,1,77,9856,128,3.2394702434539795,3.2394702434539795,1.5103271007537842,0.001,1.3383784294128418
78,1,78,9984,128,3.030766487121582,3.030766487121582,0.9305652976036072,0.001,1.3555881977081299
79,1,79,10112,128,3.4598867893218994,3.4598867893218994,1.058454990386963,0.001,1.3726797103881836
80,1,80,10240,128,2.942312479019165,2.942312479019165,0.853565514087677,0.001,1.3898909091949463
81,1,81,10368,128,3.3248391151428223,3.3248391151428223,1.031049370765686,0.001,1.4073429107666016
82,1,82,10496,128,2.877523183822632,2.877523183822632,1.0270189046859741,0.001,1.4245946407318115
83,1,83,10624,128,3.5090746879577637,3.5090746879577637,0.9444897770881653,0.001,1.441610336303711
84,1,84,10752,128,2.966498851776123,2.966498851776123,1.4793586730957031,0.001,1.4588520526885986
85,1,85,10880,128,3.130815267562866,3.130815267562866,1.0150301456451416,0.001,1.4764726161956787
86,1,86,11008,128,3.567556142807007,3.567556142807007,1.3086568117141724,0.001,1.4936718940734863
87,1,87,11136,128,3.1565136909484863,3.1565136909484863,0.9654623866081238,0.001,1.5109007358551025
88,1,88,11264,128,3.0944533348083496,3.0944533348083496,1.4422129392623901,0.001,1.5282089710235596
89,1,89,11392,128,3.162036418914795,3.162036418914795,1.372221827507019,0.001,1.5455873012542725
90,1,90,11520,128,3.169116735458374,3.169116735458374,1.2464195489883423,0.001,1.5628976821899414
91,1,91,11648,128,2.99442720413208,2.99442720413208,1.149633765220642,0.001,1.5800917148590088
92,1,92,11776,128,2.5445797443389893,2.5445797443389893,0.9578180909156799,0.001,1.5971300601959229
93,1,93,11904,128,2.751737117767334,2.751737117767334,1.0105130672454834,0.001,1.6146798133850098
94,1,94,12032,128,2.784179210662842,2.784179210662842,0.9809542298316956,0.001,1.6317389011383057
95,1,95,12160,128,3.149759531021118,3.149759531021118,1.2897591590881348,0.001,1.6488943099975586
96,1,96,12288,128,2.4927010536193848,2.4927010536193848,1.1874579191207886,0.001,1.6659886837005615
97,1,97,12416,128,2.5867137908935547,2.5867137908935547,1.3372292518615723,0.001,1.6840825080871582
98,1,98,12544,128,2.6748504638671875,2.6748504638671875,0.8146864175796509,0.001,1.7012178897857666
99,1,99,12672,128,2.4163601398468018,2.4163601398468018,1.0452393293380737,0.001,1.7182738780975342
100,1,100,12800,128,2.3178274631500244,2.3178274631500244,1.3724420070648193,0.001,1.735292673110962
101,1,101,12928,128,2.6550276279449463,2.6550276279449463,1.2056138515472412,0.001,1.7528049945831299
102,1,102,13056,128,2.6360409259796143,2.6360409259796143,1.0141886472702026,0.001,1.7699239253997803
103,1,103,13184,128,2.5626542568206787,2.5626542568206787,0.8781453371047974,0.001,1.7869055271148682
104,1,104,13312,128,2.458235025405884,2.458235025405884,1.6017869710922241,0.001,1.8041954040527344
105,1,105,13440,128,3.046971321105957,3.046971321105957,0.9647451043128967,0.001,1.8214244842529297
106,1,106,13568,128,2.766453504562378,2.766453504562378,1.2973220348358154,0.001,1.838500738143921
107,1,107,13696,128,2.657998561859131,2.657998561859131,0.987776517868042,0.001,1.855652093887329
108,1,108,13824,128,2.636890172958374,2.636890172958374,0.9507936835289001,0.001,1.8732144832611084
109,1,109,13952,128,2.815715789794922,2.815715789794922,1.1602524518966675,0.001,1.8905673027038574
110,1,110,14080,128,2.719252586364746,2.719252586364746,1.1347545385360718,0.001,1.9079368114471436
111,1,111,14208,128,2.9086437225341797,2.9086437225341797,0.8464874625205994,0.001,1.9249086380004883
112,1,112,14336,128,2.4815938472747803,2.4815938472747803,1.0952537059783936,0.001,1.942533254623413
113,1,113,14464,128,2.385711431503296,2.385711431503296,1.085876703262329,0.001,1.959826946258545
114,1,114,14592,128,2.2869749069213867,2.2869749069213867,1.103641390800476,0.001,1.9768121242523193
115,1,115,14720,128,2.0774803161621094,2.0774803161621094,0.8856366276741028,0.001,1.9940354824066162
116,1,116,14848,128,2.904733896255493,2.904733896255493,1.0548162460327148,0.001,2.011686086654663
117,1,117,14976,128,2.249523162841797,2.249523162841797,0.7615453004837036,0.001,2.028970718383789
118,1,118,15104,128,2.8287506103515625,2.8287506103515625,0.8002655506134033,0.001,2.0462803840637207
119,1,119,15232,128,2.2649080753326416,2.2649080753326416,1.0201553106307983,0.001,2.0637614727020264
120,1,120,15360,128,2.8625688552856445,2.8625688552856445,1.2354769706726074,0.001,2.081439256668091
121,1,121,15488,128,2.2424020767211914,2.2424020767211914,1.3010711669921875,0.001,2.099196195602417
122,1,122,15616,128,2.6589415073394775,2.6589415073394775,1.1313669681549072,0.001,2.116598606109619
123,1,123,15744,128,2.918386220932007,2.918386220932007,0.9016565084457397,0.001,2.1341564655303955
124,1,124,15872,128,2.4667415618896484,2.4667415618896484,1.1409438848495483,0.001,2.151448965072632
125,1,125,16000,128,2.381547212600708,2.381547212600708,0.8085871338844299,0.001,2.1685729026794434
126,1,126,16128,128,2.9258229732513428,2.9258229732513428,0.9990844130516052,0.001,2.185594081878662
127,1,127,16256,128,2.4679040908813477,2.4679040908813477,1.107339859008789,0.001,2.2028276920318604
128,1,128,16384,128,2.359708786010742,2.359708786010742,1.2585031986236572,0.001,2.2204596996307373
129,1,129,16512,128,2.505845069885254,2.505845069885254,1.0392216444015503,0.001,2.2376654148101807
130,1,130,16640,128,2.537252187728882,2.537252187728882,1.260327935218811,0.001,2.254875421524048
131,1,131,16768,128,2.3532023429870605,2.3532023429870605,1.2637780904769897,0.001,2.2720072269439697
132,1,132,16896,128,2.395524740219116,2.395524740219116,0.9535290598869324,0.001,2.2891688346862793
133,1,133,17024,128,2.616919755935669,2.616919755935669,1.1897666454315186,0.001,2.3062632083892822
134,1,134,17152,128,2.0966551303863525,2.0966551303863525,0.9872711300849915,0.001,2.3233683109283447
135,1,135,17280,128,2.4775445461273193,2.4775445461273193,0.8697070479393005,0.001,2.3406479358673096
136,1,136,17408,128,2.4400956630706787,2.4400956630706787,0.9156656861305237,0.001,2.358123540878296
137,1,137,17536,128,2.42655873298645,2.42655873298645,1.218080997467041,0.001,2.375821352005005
138,1,138,17664,128,2.6970744132995605,2.6970744132995605,1.0591357946395874,0.001,2.393437623977661
139,1,139,17792,128,2.0559005737304688,2.0559005737304688,1.0495890378952026,0.001,2.4113235473632812
140,1,140,17920,128,1.9997594356536865,1.9997594356536865,1.2735557556152344,0.001,2.428560972213745
141,1,141,18048,128,2.196953296661377,2.196953296661377,0.9102821946144104,0.001,2.4456472396850586
142,1,142,18176,128,2.582709550857544,2.582709550857544,1.281590461730957,0.001,2.462711811065674
143,1,143,18304,128,2.6375420093536377,2.6375420093536377,0.8350736498832703,0.001,2.4803144931793213
144,1,144,18432,128,1.9052889347076416,1.9052889347076416,0.8083579540252686,0.001,2.4974653720855713
145,1,145,18560,128,2.3977062702178955,2.3977062702178955,1.318945050239563,0.001,2.5144312381744385
146,1,146,18688,128,2.6534934043884277,2.6534934043884277,1.1761584281921387,0.001,2.531437635421753
147,1,147,18816,128,2.549417018890381,2.549417018890381,1.0437052249908447,0.001,2.5488734245300293
148,1,148,18944,128,2.921879291534424,2.921879291534424,1.0606852769851685,0.001,2.5660858154296875
149,1,149,19072,128,2.6252148151397705,2.6252148151397705,0.8119204640388489,0.001,2.5831756591796875
150,1,150,19200,128,2.9138052463531494,2.9138052463531494,1.253946304321289,0.001,2.6002509593963623
151,1,151,19328,128,2.724639892578125,2.724639892578125,1.2555142641067505,0.001,2.617922782897949
152,1,152,19456,128,2.2190957069396973,2.2190957069396973,1.1485888957977295,0.001,2.634943723678589
153,1,153,19584,128,2.505542039871216,2.505542039871216,0.821482241153717,0.001,2.6519575119018555
154,1,154,19589,5,2.4541802406311035,2.4541802406311035,2.1825506687164307,0.001,2.6546199321746826
155,2,1,19717,128,2.1756770610809326,2.1756770610809326,1.0460554361343384,0.001,3.3182201385498047
156,2,2,19845,128,3.1361072063446045,3.1361072063446045,1.2129102945327759,0.001,3.3359923362731934
157,2,3,19973,128,2.608386754989624,2.608386754989624,0.988598644733429,0.001,3.354233741760254
158,2,4,20101,128,2.5426268577575684,2.5426268577575684,1.2311768531799316,0.001,3.3720545768737793
159,2,5,20229,128,2.3345301151275635,2.3345301151275635,0.7144483923912048,0.001,3.3899242877960205
160,2,6,20357,128,2.271820068359375,2.271820068359375,0.9710507392883301,0.001,3.407700538635254
161,2,7,20485,128,2.2104549407958984,2.2104549407958984,0.8453101515769958,0.001,3.425588369369507
162,2,8,20613,128,2.8541574478149414,2.8541574478149414,1.2395621538162231,0.001,3.4448957443237305
163,2,9,20741,128,2.385798692703247,2.385798692703247,0.8850062489509583,0.001,3.4638524055480957
164,2,10,20869,128,2.2540504932403564,2.2540504932403564,0.9652704000473022,0.001,3.481999158859253
165,2,11,20997,128,2.5826001167297363,2.5826001167297363,1.1722322702407837,0.001,3.4998583793640137
166,2,12,21125,128,1.9757577180862427,1.9757577180862427,1.2590712308883667,0.001,3.5194833278656006
167,2,13,21253,128,2.1592166423797607,2.1592166423797607,1.4297207593917847,0.001,3.5408589839935303
168,2,14,21381,128,2.262606143951416,2.262606143951416,0.6925668716430664,0.001,3.558488368988037
169,2,15,21509,128,2.9825384616851807,2.9825384616851807,0.9845318794250488,0.001,3.5760338306427
170,2,16,21637,128,2.226972818374634,2.226972818374634,1.0487911701202393,0.001,3.5937023162841797
171,2,17,21765,128,1.9626826047897339,1.9626826047897339,0.9132843017578125,0.001,3.611502170562744
172,2,18,21893,128,2.5742344856262207,2.5742344856262207,0.8573538661003113,0.001,3.6292810440063477
173,2,19,22021,128,2.3526957035064697,2.3526957035064697,1.5779505968093872,0.001,3.6469619274139404
174,2,20,22149,128,2.10858416557312,2.10858416557312,1.1055816411972046,0.001,3.6645405292510986
175,2,21,22277,128,1.8743336200714111,1.8743336200714111,1.2872650623321533,0.001,3.6826322078704834
176,2,22,22405,128,2.3329825401306152,2.3329825401306152,1.1097524166107178,0.001,3.7000572681427
177,2,23,22533,128,1.9676119089126587,1.9676119089126587,1.5178881883621216,0.001,3.717864990234375
178,2,24,22661,128,2.3295791149139404,2.3295791149139404,1.0569499731063843,0.001,3.73537015914917
179,2,25,22789,128,2.226245164871216,2.226245164871216,0.698626697063446,0.001,3.75358510017395
180,2,26,22917,128,2.1284730434417725,2.1284730434417725,1.3840354681015015,0.001,3.77126407623291
181,2,27,23045,128,2.3158366680145264,2.3158366680145264,1.2519360780715942,0.001,3.7889418601989746
182,2,28,23173,128,2.0023114681243896,2.0023114681243896,0.9630275964736938,0.001,3.8066487312316895
183,2,29,23301,128,1.8676433563232422,1.8676433563232422,0.9803215861320496,0.001,3.824681282043457
184,2,30,23429,128,2.488255023956299,2.488255023956299,1.1212133169174194,0.001,3.842103958129883
185,2,31,23557,128,2.2801504135131836,2.2801504135131836,1.2711832523345947,0.001,3.8598837852478027
186,2,32,23685,128,2.3361949920654297,2.3361949920654297,0.6634004712104797,0.001,3.8778109550476074
187,2,33,23813,128,2.7215073108673096,2.7215073108673096,1.2216304540634155,0.001,3.8962275981903076
188,2,34,23941,128,2.4134345054626465,2.4134345054626465,0.8678929805755615,0.001,3.9141902923583984
189,2,35,24069,128,2.1362712383270264,2.1362712383270264,1.0929982662200928,0.001,3.9318830966949463
190,2,36,24197,128,2.460886240005493,2.460886240005493,1.1007914543151855,0.001,3.9498708248138428
191,2,37,24325,128,1.918994426727295,1.918994426727295,1.2671482563018799,0.001,3.9676196575164795
192,2,38,24453,128,1.911424160003662,1.911424160003662,0.9788040518760681,0.001,3.985260009765625
193,2,39,24581,128,1.70005464553833,1.70005464553833,1.253604531288147,0.001,4.002728223800659
194,2,40,24709,128,2.3597540855407715,2.3597540855407715,0.9835803508758545,0.001,4.02075719833374
195,2,41,24837,128,2.0392110347747803,2.0392110347747803,0.7870984077453613,0.001,4.0381019115448
196,2,42,24965,128,2.1498019695281982,2.1498019695281982,0.849564254283905,0.001,4.055388927459717
197,2,43,25093,128,2.0814714431762695,2.0814714431762695,1.156937837600708,0.001,4.072920083999634
198,2,44,25221,128,2.2228331565856934,2.2228331565856934,0.9913889765739441,0.001,4.090900182723999
199,2,45,25349,128,2.1325745582580566,2.1325745582580566,0.8991876244544983,0.001,4.108282566070557
200,2,46,25477,128,2.3766331672668457,2.3766331672668457,1.1196942329406738,0.001,4.125720500946045
201,2,47,25605,128,2.2744719982147217,2.2744719982147217,1.1527143716812134,0.001,4.143265724182129
202,2,48,25733,128,2.3052985668182373,2.3052985668182373,1.4300309419631958,0.001,4.160580158233643
203,2,49,25861,128,2.1985390186309814,2.1985390186309814,1.9458614587783813,0.001,4.177930116653442
204,2,50,25989,128,2.1746139526367188,2.1746139526367188,0.930886447429657,0.001,4.195254802703857
205,2,51,26117,128,2.0385451316833496,2.0385451316833496,1.1102490425109863,0.001,4.213099479675293
206,2,52,26245,128,2.4799084663391113,2.4799084663391113,1.0132724046707153,0.001,4.230862617492676
207,2,53,26373,128,2.436656951904297,2.436656951904297,1.1181256771087646,0.001,4.2485291957855225
208,2,54,26501,128,1.7372465133666992,1.7372465133666992,1.3239333629608154,0.001,4.265992164611816
209,2,55,26629,128,2.179353952407837,2.179353952407837,0.9078371524810791,0.001,4.284084320068359
210,2,56,26757,128,1.7364025115966797,1.7364025115966797,0.9044949412345886,0.001,4.30150032043457
211,2,57,26885,128,2.466614246368408,2.466614246368408,1.1333527565002441,0.001,4.3191094398498535
212,2,58,27013,128,2.4129462242126465,2.4129462242126465,1.3567479848861694,0.001,4.33660888671875
213,2,59,27141,128,2.3992631435394287,2.3992631435394287,0.8383046388626099,0.001,4.35466194152832
214,2,60,27269,128,2.4122531414031982,2.4122531414031982,1.238443374633789,0.001,4.372380018234253
215,2,61,27397,128,2.011173725128174,2.011173725128174,1.2852962017059326,0.001,4.389878034591675
216,2,62,27525,128,1.8863425254821777,1.8863425254821777,1.003601312637329,0.001,4.407214879989624
217,2,63,27653,128,1.8228907585144043,1.8228907585144043,1.0520349740982056,0.001,4.425097942352295
218,2,64,27781,128,2.136554479598999,2.136554479598999,0.7253482937812805,0.001,4.443029165267944
219,2,65,27909,128,2.1368775367736816,2.1368775367736816,0.9340572357177734,0.001,4.460599899291992
220,2,66,28037,128,2.0915167331695557,2.0915167331695557,1.103169322013855,0.001,4.478186368942261
221,2,67,28165,128,1.7258570194244385,1.7258570194244385,1.221599817276001,0.001,4.495755910873413
222,2,68,28293,128,2.0323402881622314,2.0323402881622314,1.056901454925537,0.001,4.513354539871216
223,2,69,28421,128,1.5950061082839966,1.5950061082839966,1.109820008277893,0.001,4.530804872512817
224,2,70,28549,128,2.513059377670288,2.513059377670288,1.0520609617233276,0.001,4.548631906509399
225,2,71,28677,128,2.1457905769348145,2.1457905769348145,1.1982156038284302,0.001,4.5662453174591064
226,2,72,28805,128,2.0015740394592285,2.0015740394592285,1.4475592374801636,0.001,4.583916902542114
227,2,73,28933,128,2.0436694622039795,2.0436694622039795,1.0525908470153809,0.001,4.6014673709869385
228,2,74,29061,128,2.1776812076568604,2.1776812076568604,1.1012564897537231,0.001,4.61944055557251
229,2,75,29189,128,2.1955056190490723,2.1955056190490723,0.7101196646690369,0.001,4.637028694152832
230,2,76,29317,128,2.060725450515747,2.060725450515747,0.9604250192642212,0.001,4.654510974884033
231,2,77,29445,128,2.626168727874756,2.626168727874756,1.137519121170044,0.001,4.672015190124512
232,2,78,29573,128,1.775993824005127,1.775993824005127,1.0022680759429932,0.001,4.689915180206299
233,2,79,29701,128,1.5042566061019897,1.5042566061019897,0.8061396479606628,0.001,4.707746744155884
234,2,80,29829,128,1.8030599355697632,1.8030599355697632,0.7125669717788696,0.001,4.725021123886108
235,2,81,29957,128,1.6115069389343262,1.6115069389343262,1.3271769285202026,0.001,4.742867946624756
236,2,82,30085,128,1.429360270500183,1.429360270500183,1.3810973167419434,0.001,4.760432720184326
237,2,83,30213,128,2.0138208866119385,2.0138208866119385,1.1541281938552856,0.001,4.7781150341033936
238,2,84,30341,128,1.6766785383224487,1.6766785383224487,1.2044535875320435,0.001,4.795646667480469
239,2,85,30469,128,1.8453222513198853,1.8453222513198853,0.9012349843978882,0.001,4.8138158321380615
240,2,86,30597,128,1.7356276512145996,1.7356276512145996,1.4170087575912476,0.001,4.83130407333374
241,2,87,30725,128,2.0083634853363037,2.0083634853363037,0.9684429168701172,0.001,4.848522663116455
242,2,88,30853,128,2.0755257606506348,2.0755257606506348,0.6531383395195007,0.001,4.865882635116577
243,2,89,30981,128,2.1715970039367676,2.1715970039367676,0.9594476819038391,0.001,4.883906841278076
244,2,90,31109,128,2.019528865814209,2.019528865814209,1.4899406433105469,0.001,4.90170693397522
245,2,91,31237,128,1.8234548568725586,1.8234548568725586,1.2295894622802734,0.001,4.919203996658325
246,2,92,31365,128,1.8945846557617188,1.8945846557617188,1.1534417867660522,0.001,4.936704397201538
247,2,93,31493,128,2.1953625679016113,2.1953625679016113,0.8368391990661621,0.001,4.954688310623169
248,2,94,31621,128,1.7213305234909058,1.7213305234909058,1.378699779510498,0.001,4.97232460975647
249,2,95,31749,128,1.6923426389694214,1.6923426389694214,0.728624165058136,0.001,4.989789247512817
250,2,96,31877,128,1.8998361825942993,1.8998361825942993,1.6229313611984253,0.001,5.0071938037872314
251,2,97,32005,128,1.500133991241455,1.500133991241455,1.4781566858291626,0.001,5.024799108505249
252,2,98,32133,128,1.8893169164657593,1.8893169164657593,0.8607450723648071,0.001,5.042248487472534
253,2,99,32261,128,1.7658636569976807,1.7658636569976807,1.035151481628418,0.001,5.059886693954468
254,2,100,32389,128,2.569511890411377,2.569511890411377,1.1704427003860474,0.001,5.077685356140137
255,2,101,32517,128,1.8542532920837402,1.8542532920837402,1.04091477394104,0.001,5.095317125320435
256,2,102,32645,128,1.6631814241409302,1.6631814241409302,0.9597582221031189,0.001,5.112915754318237
257,2,103,32773,128,1.862300992012024,1.862300992012024,0.8838517665863037,0.001,5.130589008331299
258,2,104,32901,128,1.7828909158706665,1.7828909158706665,1.391363501548767,0.001,5.148616790771484
259,2,105,33029,128,1.6573295593261719,1.6573295593261719,1.3126211166381836,0.001,5.165978193283081
260,2,106,33157,128,1.5781993865966797,1.5781993865966797,0.8048998713493347,0.001,5.183540344238281
261,2,107,33285,128,2.3056678771972656,2.3056678771972656,1.067809820175171,0.001,5.200999736785889
262,2,108,33413,128,1.7103813886642456,1.7103813886642456,1.4320652484893799,0.001,5.218810319900513
263,2,109,33541,128,1.6330451965332031,1.6330451965332031,1.140790581703186,0.001,5.236385107040405
264,2,110,33669,128,1.685066819190979,1.685066819190979,1.1516791582107544,0.001,5.253546237945557
265,2,111,33797,128,1.5289956331253052,1.5289956331253052,1.4139890670776367,0.001,5.270658254623413
266,2,112,33925,128,2.142341375350952,2.142341375350952,0.7896058559417725,0.001,5.288287401199341
267,2,113,34053,128,2.2644574642181396,2.2644574642181396,1.2602717876434326,0.001,5.305745363235474
268,2,114,34181,128,2.3665854930877686,2.3665854930877686,1.1117637157440186,0.001,5.323198556900024
269,2,115,34309,128,1.9510760307312012,1.9510760307312012,1.2190660238265991,0.001,5.340582370758057
270,2,116,34437,128,1.856199860572815,1.856199860572815,1.1129016876220703,0.001,5.358227729797363
271,2,117,34565,128,1.7527291774749756,1.7527291774749756,0.7747662663459778,0.001,5.375586271286011
272,2,118,34693,128,2.4390947818756104,2.4390947818756104,1.229921817779541,0.001,5.392934799194336
273,2,119,34821,128,1.8069589138031006,1.8069589138031006,0.8939642310142517,0.001,5.4106011390686035
274,2,120,34949,128,1.9638946056365967,1.9638946056365967,1.124924659729004,0.001,5.428418159484863
275,2,121,35077,128,1.6594750881195068,1.6594750881195068,0.9866679310798645,0.001,5.4459545612335205
276,2,122,35205,128,1.8516945838928223,1.8516945838928223,1.2927839756011963,0.001,5.46345067024231
277,2,123,35333,128,1.683442234992981,1.683442234992981,0.7429054975509644,0.001,5.4813597202301025
278,2,124,35461,128,2.191631317138672,2.191631317138672,1.43728506565094,0.001,5.4989845752716064
279,2,125,35589,128,2.130866765975952,2.130866765975952,0.8939305543899536,0.001,5.516657829284668
280,2,126,35717,128,1.8336025476455688,1.8336025476455688,0.830595850944519,0.001,5.534215450286865
