epoch,samples_seen,train_loss,train_trajectory_loss,train_control_loss,train_reg_loss,val_loss,val_trajectory_loss,val_control_loss,val_reg_loss,lr,elapsed_sec
1,19589,44.784346444266184,44.73641614790087,0.15477049145121852,3.2453322306081844,26.677351135956613,26.668510110754717,0.023956647470568943,0.6445585003024653,0.001,240.00015807151794
2,39178,26.00848760233297,26.00062814935461,0.025185534664030586,0.5340798328836243,26.71020016858452,26.703585358042467,0.023951308872232114,0.42195216919246475,0.001,476.59446144104004
3,58767,24.988660676138743,24.98357650211879,0.025317820696184386,0.25522223056910875,21.700533446512726,21.695509603149013,0.025177049524101772,0.25061064919358805,0.001,717.7327375411987
4,78356,15.017324782037116,14.997244742009547,0.02477907890744217,1.760216287010676,13.283231606608943,13.253047321972094,0.019392611521700593,2.8245095077313875,0.001,979.0440559387207
5,97945,11.33143747626961,11.301720486058818,0.01942056617639088,2.77749042077498,16.91795460173958,16.8935149155165,0.022191594820469618,2.222054189757297,0.001,1240.8075785636902
6,117534,11.283434149506805,11.258876283447464,0.019332557493312794,2.2624600444521223,10.985255184926485,10.965130542453966,0.01776582853390688,1.8348110726005153,0.001,1504.227923631668
7,137123,10.539834740874054,10.520582781209574,0.019376787967834767,1.7314281200433705,10.411887673955215,10.39365017414093,0.018353604880088057,1.6402066538208409,0.001,1765.7410261631012
8,156712,10.122360712522037,10.105240360482947,0.019194855288203274,1.5200885859402744,10.370608583876962,10.355113020068721,0.017950598908723088,1.3700488084240963,0.001,2032.6995205879211
9,176301,9.765113864626203,9.750654369205623,0.018896223620402736,1.256985063289667,11.583555812898435,11.57096333095902,0.01932194423984344,1.0660331610002016,0.001,2296.505879163742
10,195890,8.986934082848686,8.974905997127681,0.018586472940764258,1.0169447908153781,9.962831039177743,9.95205865408245,0.01678270928402382,0.9094114052621942,0.001,2562.7850000858307
11,215479,9.08211437138644,9.071396960840596,0.019051963167095728,0.8812141631330762,10.047570829328738,10.036594936722203,0.018407857544891732,0.913529844660508,0.001,2829.57350230217
12,235068,8.26420726714196,8.253419535500663,0.01829815830116148,0.8957935033680556,8.51379907131195,8.504458665847778,0.01672407844116127,0.7667965724280006,0.001,3096.642889738083
13,254657,7.932710687835495,7.922019450695483,0.018053659999912434,0.8885864046486941,9.300090485497526,9.289419569467244,0.017636628683631944,0.8907186067418048,0.001,3363.3503334522247
14,274246,7.763857839943527,7.752848718073461,0.017678831498344223,0.924125449610995,8.608036555741963,8.596742593928388,0.015261227484044963,0.9767754579845228,0.001,3630.032068490982
15,293835,7.543810544075904,7.532568081632837,0.01748145263424361,0.9494295027348902,9.043805203939739,9.032796680927277,0.016144687293011595,0.9393959468916843,0.001,3896.8512382507324
16,313424,7.300253137365564,7.28882841320781,0.01721015977733708,0.9703715699059623,8.898817623916425,8.887078002879495,0.01537522886524369,1.0202048671872992,0.001,4163.653288841248
17,333013,7.103822203425618,7.091645089062777,0.016921530030183977,1.0484971415686917,8.529008702227944,8.517020987836938,0.014746878979310981,1.0513013499347788,0.001,4431.37583398819
18,352602,6.709842314967862,6.6966850308628825,0.016311509643572492,1.152615898228311,8.625281961340653,8.612111416302229,0.015323775789798483,1.1638102986310657,0.0005,4697.214816808701
19,372191,6.104906459907433,6.092302299165106,0.015732724234679495,1.1030869534263363,8.646507220832925,8.634201664673654,0.014263350594678502,1.0879105909874565,0.0005,4963.958207845688
20,391780,6.053061197330425,6.040870318165073,0.015873647288891016,1.0603513187402254,8.769807340283142,8.757323156846198,0.01468658989822296,1.1015459385357405,0.0005,5231.958671808243
21,411369,5.949230229699767,5.937095993525022,0.015616239689580806,1.0572617843553618,7.866914990701173,7.854665150767879,0.014482855288262823,1.0801551028301841,0.0005,5500.415842533112
22,430958,5.76108629517741,5.748946482484991,0.015395124624301862,1.060032193149839,8.315847200782676,8.303773197688555,0.014058618348300163,1.0668163832865263,0.0005,5767.962612628937
23,450547,5.769146525240564,5.7570009541201905,0.015441302421756765,1.0601431889967485,7.985568410471866,7.973331084376888,0.013807000685789573,1.0856677803554033,0.0005,6035.015580892563
24,470136,5.64407064543142,5.6318947866365505,0.015224590577040013,1.0653406242271521,7.935589815440931,7.922959007714924,0.01339958585173774,1.129081506478159,0.0005,6301.819011926651
25,489725,5.500417068407133,5.488118894688495,0.014988009455045323,1.0799396239317858,8.020145408417049,8.008091738349513,0.013669378560734913,1.068682267477638,0.0005,6569.22422003746
26,509314,5.343704941984895,5.331866408323313,0.014837005338933947,1.0354828834533691,7.811110287904739,7.798373881139253,0.013608121362171675,1.1375716093339419,0.0005,6837.0743680000305
27,528903,5.360837954979439,5.348982495146912,0.014860023411789111,1.0369447783216255,7.463063342006583,7.450843704374213,0.01357550805397822,1.0862181751351607,0.0005,7105.698562383652
28,548492,5.332731618509664,5.320844179624087,0.014691693593397157,1.0418247913385366,7.920882493257523,7.91009894562395,0.01421036150943684,0.9362515814994511,0.0005,7372.65855884552
29,568081,5.296717951824139,5.285054978612181,0.014802920317591785,1.0182665969644273,7.513233032665755,7.501092927236306,0.01315453836210317,1.0824673207182633,0.0005,7640.721799612045
30,587670,5.113456157894878,5.102137081034772,0.014517441996699803,0.9867342389249182,7.7951887453857225,7.784200258945164,0.014605614825421455,0.9527924852935892,0.0005,7909.083459854126
31,607259,5.2598813029078695,5.247924491956637,0.014823972725297337,1.0474418262382605,7.203961670398712,7.192672007962277,0.013685617582125002,0.9921051867698368,0.0005,8177.382851600647
32,626848,5.025353364356152,5.014146809454088,0.014397099426669347,0.976681291282951,7.976624573531904,7.965700113459637,0.013726225247649526,0.9551873387474763,0.0005,8445.306008815765
33,646437,5.0696486447538645,5.058315670335448,0.014496645729916243,0.9883306041940466,8.046550074690266,8.035191101463218,0.01516805366478174,0.9842145921368348,0.0005,8714.31207203865
34,666026,4.933602155029,4.922381684377596,0.01437822286668536,0.9782652974902809,7.414490676239917,7.403118695083418,0.013838563235415342,0.9988108716512981,0.0005,8981.943618059158
35,685615,5.100415949697618,5.089064999060198,0.0144814650540228,0.9902796017659174,7.3638901741881115,7.352637705050017,0.013173330114161792,0.9935081875637958,0.0005,9250.399470090866
36,705204,4.903696806399854,4.892306125009215,0.014193004825720926,0.9971379986057034,7.413246136746909,7.402628822546256,0.013870800480761222,0.9230307089655023,0.0005,9518.296559810638
37,724793,4.747417818416249,4.736075470199832,0.013997559124216824,0.9942612713807589,7.048028560845475,7.036692170720351,0.013148115251648338,1.0021603099609677,0.0005,9787.66001868248
38,744382,4.798612932106117,4.787222433399845,0.013991964424585368,0.9991295422826495,7.5033360029521745,7.491302083981664,0.01328856414520966,1.0705022357012097,0.0005,10055.66356253624
39,763971,4.749514676533736,4.738054223648914,0.014012618504416246,1.005919538922124,7.068392554396077,7.056211737425704,0.014122853594783106,1.0768485618265051,0.0005,10323.092781543732
40,783560,4.850390802730214,4.839383393139034,0.014430172287846928,0.9564351656220176,6.878828953755529,6.867839684611873,0.013262818518437837,0.9662953325008091,0.0005,10591.258152008057
41,803149,4.792133912637636,4.78093624579442,0.014024694196202538,0.9795215954254199,7.0912057961288255,7.079977146889034,0.013300782820902225,0.9898475643835569,0.0005,10859.075824975967
42,822738,4.713584607297724,4.7023612353708835,0.01418785040278907,0.9804578686689401,7.103624412887974,7.093139308063607,0.01388910860374668,0.9096169252144662,0.0005,11121.390264511108
43,842327,4.514467069080898,4.503514762048598,0.013916750087753518,0.9560619182400889,7.501404141124926,7.490158187715631,0.014892165245806896,0.9756641097758946,0.0005,11388.856656312943
44,861916,4.740910381465763,4.7291511962940165,0.0140291448114077,1.0356261757287113,7.008370501430411,6.996841813388624,0.014166617640416677,1.0111857338955528,0.0005,11657.671378135681
45,881505,4.542669652344345,4.5314999354350105,0.013899581113757638,0.9779767452122329,7.164026131755428,7.152066648006439,0.013115967236348967,1.064798587246945,0.0005,11926.64014172554
46,901094,4.487875376428876,4.476607266958657,0.013768191267917682,0.9891280129358366,7.628618904634526,7.617552329050867,0.016014315030157666,0.9465112639100928,0.00025,12194.543002843857
47,920683,4.20389338437613,4.193153766842632,0.01360493464177692,0.9379108110805611,6.841071211978009,6.830221714157807,0.012992096485073776,0.9550344285212065,0.00025,12462.107115268707
48,940272,4.074407515587745,4.063646812717636,0.01335865542800589,0.9424834429443657,6.9377347403451015,6.926109237106223,0.013650915579331157,1.0260329481802488,0.00025,12729.315320253372
49,959861,4.107809399629568,4.09701745076613,0.013597222940101251,0.9432234516391507,6.977782934119827,6.967107450491504,0.013864172449470252,0.9289046557326066,0.00025,12997.23475933075
50,979450,4.006310600739021,3.9958771188537794,0.013346390429787434,0.909882777310037,7.335328264456046,7.324340625813133,0.013431568666802425,0.964446443476175,0.00025,13264.3932929039
51,999039,4.099273322464584,4.088805968111211,0.013441180229767577,0.9123259341561949,6.841567004981794,6.830447914569001,0.013019459001186891,0.9817256582410712,0.00025,13533.400376081467
52,1018628,3.9441558610309255,3.933956234486072,0.013335086653226769,0.8866146326839149,6.908255813153167,6.89756680476038,0.013222138473218749,0.9366777476511503,0.00025,13801.968000888824
53,1038217,3.8816657546278717,3.8714195056395098,0.01320825910268279,0.8925437215086701,6.996166370416942,6.985785511763472,0.013227974523416427,0.9058137379194561,0.000125,14069.628700017929
54,1057806,3.7301869229836897,3.720175441983458,0.013090750837529247,0.8702402049070829,6.925226481337297,6.91535011404439,0.013713867066575116,0.8504907128057981,0.000125,14339.424867630005
55,1077395,3.69238263910467,3.682445648428682,0.01302249970325789,0.863475422967564,6.988037991680597,6.977817419328187,0.013840007485429707,0.8836539599456286,0.000125,14608.238445281982
56,1096984,3.702966774438883,3.693093478679657,0.012974700548794942,0.8575824681040528,6.829961499101238,6.819404599697966,0.013244862623028703,0.9232396271667982,0.000125,14876.76195859909
57,1116573,3.6227483958392948,3.6128260679059214,0.012901317863422749,0.8632191195116414,6.999926232977917,6.989555451430772,0.013941003021165287,0.8976669797771856,0.000125,15146.021968603134
58,1136162,3.7145580664857643,3.7047528361345266,0.012983618521845186,0.8506869371835287,6.841661913614524,6.831590146610611,0.013942977456424973,0.8677452669331902,0.000125,15416.72951579094
59,1155751,3.65935962076311,3.6495713661243387,0.012976895987552094,0.8490553068650233,6.978197066407454,6.9679835046592515,0.013443007455575034,0.8869262455325377,0.000125,15686.815659999847
60,1175340,3.5769228029560733,3.5670237537328298,0.012741452533534014,0.8624900652990712,6.702981587303312,6.692685608801089,0.013174976419050884,0.8978534246745863,0.000125,15956.961455583572
61,1194929,3.5891494627122755,3.5793403596073,0.012846911900567932,0.852442149992113,7.065918251087791,7.055534554155249,0.013510015599374463,0.9032754192226812,0.000125,16226.993666648865
62,1214518,3.6550161188299004,3.6451477555485514,0.012833420374708903,0.858500887821247,6.939340999251918,6.929061240271518,0.013312854105606675,0.8948409557342529,0.000125,16495.619725465775
63,1234107,3.5495049334191657,3.539758659028388,0.013288942576906123,0.8417381446856957,6.922727525234222,6.912494882156975,0.013260652151841083,0.8906620803632235,0.000125,16763.849900245667
64,1253696,3.5499735002393846,3.5401597023010254,0.012817042102650195,0.8532087353916912,6.698657707164162,6.6885539379559065,0.013160648360529817,0.8787565505818317,0.000125,17033.50439310074
